bridge_id,road,name,condition,length,lat,lon,avg_trucks_crossed,broken_pct,norm_traffic,norm_connectivity,criticality_score,criticality_rank,failure_rate,expected_delay,mean_delay_when_failed,mean_vehicles_delayed,norm_criticality,norm_vulnerability,priority_equal,priority_crit_heavy,priority_vuln_heavy,priority_rank,quadrant
2001034,N2,SRIKAL BOX CULVERT,A,9,25.0551111,92.1038889,10025.5,11.11,0.3303120758048999,0.220743095569243,0.2974413817342028,330,0.2,6757.3,33786.5,465.6,0.2974413817342028,0.0160457457984191,0.15674356376631096,0.2130226909534677,0.10046443657915421,363,B
3000003,N102,PORISPUR BOX CULVERT,A,3,23.4866663,91.1133611,13592.0,0.0,0.4478182369298488,0.0,0.3134727658508942,267,0.0,0.0,0.0,0.0,0.3134727658508942,0.0,0.1567363829254471,0.21943093609562592,0.09404182975526824,364,B
2000926,N2,MIRA BAZAR BOX CULVERT,A,3,24.8953052,91.8822493,10003.2,11.11,0.3295773534179417,0.220743095569243,0.2969270760633321,361,0.2,6838.4,34192.0,470.2,0.2969270760633321,0.016238324192785456,0.15658270012805878,0.2127204505021681,0.10044494975394944,365,B
2000997,N2,OMON PUR,A,7,24.972666,92.0328327,10016.3,11.11,0.3300089616362893,0.220743095569243,0.2972292018161754,339,0.2,6651.7,33258.5,458.8,0.2972292018161754,0.015794990207234298,0.15651209601170485,0.21279893833349306,0.10022525368991662,366,B
2001000,N2,OMON PUR,A,3,24.9750271,92.0346663,10016.2,11.11,0.3300056669170653,0.220743095569243,0.2972268955127186,340,0.1,6332.8,63328.0,436.0,0.2972268955127186,0.015037736816809743,0.15613231616476417,0.21257014790394593,0.09969448442558239,367,B
3000121,N102,MUDUPPUR BOX CULVERT,C,13,23.70833335,91.05529165,13531.0,0.0,0.4458084582031919,0.0,0.3120659207422343,289,0.0,0.0,0.0,0.0,0.3120659207422343,0.0,0.15603296037111716,0.218446144519564,0.0936197762226703,368,B
3000183,N102,MATIA PARA BOX CULVERT,A,5,23.82987435,91.1551389,13503.3,0.0,0.4448958209781362,0.0,0.3114270746846953,299,0.0,0.0,0.0,0.0,0.3114270746846953,0.0,0.15571353734234766,0.21799895227928673,0.0934281224054086,369,B
3000239,N102,Bridge Start,B,0,23.970825540206185,91.10118129896908,13474.4,0.0,0.4439436471223922,0.0,0.3107605529856745,307,0.0,0.0,0.0,0.0,0.3107605529856745,0.0,0.15538027649283725,0.21753238708997213,0.09322816589570235,370,B
2000994,N2,PANI CHARA,A,9,24.9645278,92.024166,10015.2,11.11,0.3299727197248251,0.220743095569243,0.2972038324781504,341,0.1,4736.4,47364.0,326.4,0.2972038324781504,0.011246958163709206,0.1542253953209298,0.21141677018381805,0.09703402045804156,371,B
2000974,N2,PULI BOX CULVERT,A,6,24.93677745,91.983958,10011.2,11.11,0.329840930955864,0.220743095569243,0.2971115803398776,346,0.1,4601.0,46010.0,316.9,0.2971115803398776,0.010925440104557482,0.15401851022221755,0.21125573826928157,0.09678128217515351,372,B
2000991,N2,KHAN BAGAN,A,6,24.96325,92.0188604,10014.2,11.11,0.3299397725325848,0.220743095569243,0.2971807694435823,342,0.1,3621.4,36214.0,251.2,0.2971807694435823,0.008599302063604536,0.15289003575359342,0.21060632922958897,0.09517374227759785,373,B
2001029,N2,DIGIR PAR,A,12,25.0478886,92.0959441,10024.4,11.11,0.3302758338934356,0.220743095569243,0.2974160123961778,332,0.1,2993.6,29936.0,79.5,0.2974160123961778,0.007108541077375197,0.1522622767367765,0.21032377100053704,0.09420078247301598,374,B
2000984,N2,THAKURAMATI BOX CULVERT,A,9,24.951875,92.0073611,10012.7,11.11,0.3298903517442244,0.220743095569243,0.2971461748917299,345,0.1,2074.9,20749.0,143.3,0.2971461748917299,0.004927014925656666,0.15103659490869328,0.2094804269019079,0.09259276291547863,375,B
1000933,N1,BODOITOLI BOX CULVERT,A,14,21.8179716,92.073916,4998.0,11.11,0.1646700668169058,0.220743095569243,0.181491975442607,444,0.4,48980.1,122450.25,1318.6,0.181491975442607,0.11630713950559356,0.14889955747410027,0.16193652466150293,0.1358625902866976,376,C
9000191,N106,Rahirhat Bridge (2 bridges at crossing),C,128,22.5638611,92.0381386,3904.6,11.11,0.1286456068213866,0.220743095569243,0.1562748534457435,630,0.5,59560.4,119120.8,889.9,0.1562748534457435,0.14143090258715182,0.14885287801644764,0.15182166818816598,0.1458840878447293,377,C
2001051,N2,SARIGHUT BRIDGE (2 bridges at crossing),A,190,25.092944099999997,92.11784655,10028.5,11.11,0.3304109173816207,0.220743095569243,0.2975105708379074,326,0.0,0.0,0.0,0.0,0.2975105708379074,0.0,0.1487552854189537,0.20825739958653516,0.08925317125137221,378,B
2001037,N2,borbos bazer,A,9,25.0588056,92.1061389,10025.5,11.11,0.3303120758048999,0.220743095569243,0.2974413817342028,329,0.0,0.0,0.0,0.0,0.2974413817342028,0.0,0.1487206908671014,0.20820896721394197,0.08923241452026084,379,B
2000924,N2,MIRA BAZAR CULVERT,A,4,24.8951663,91.880166,10002.2,11.11,0.3295444062257014,0.220743095569243,0.2969040130287639,365,0.0,0.0,0.0,0.0,0.2969040130287639,0.0,0.14845200651438195,0.20783280912013471,0.08907120390862917,380,B
4000076,N104,Bridge start,B,0,22.9459997,91.12334655,6808.5,11.11,0.2243209583679279,0.220743095569243,0.2232475995283224,388,0.5,29193.1,58386.2,2015.0,0.2232475995283224,0.06932133569144903,0.14628446760988573,0.17706972037726038,0.11549921484251104,381,C
1001266,N1,EJILA,C,11,21.267804849999997,92.10891665,4981.7,11.11,0.1641330275833893,0.220743095569243,0.1811160479791454,510,0.4,46554.6,116386.5,1256.9,0.1811160479791454,0.11054759702056766,0.14583182249985654,0.15994551269157206,0.13171813230814097,382,C
1000942,N1,NOL BELA BOX CULVERT,A,21,21.7873886,92.0788882,4998.8,11.11,0.1646964245706981,0.220743095569243,0.1815104258702615,439,0.5,45100.3,90200.6,1228.2,0.1815104258702615,0.1070942461090141,0.1443023359896378,0.15918557194188726,0.1294191000373883,383,C
5000006,N105,LALADI CULVERT,A,6,23.7072222,90.5596389,9899.9,0.0,0.3261739084595211,0.0,0.2283217359216647,375,0.3,23683.6,78945.33333333333,1631.4,0.2283217359216647,0.05623859014568519,0.14228016303367494,0.17669679218887083,0.10786353387847902,384,C
5000032,N105,Bridge Start,B,0,23.76937435,90.57192985,9900.4,0.0,0.3261903820556412,0.0,0.2283332674389488,373,0.3,23396.4,77988.0,1610.9,0.2283332674389488,0.05555661092420532,0.14194493918157705,0.17650027048452574,0.10738960787862836,385,C
1000937,N1,BANIYAR CHORA,A,14,21.80308335,92.0772632,4998.6,11.11,0.16468983513225,0.220743095569243,0.1815058132633479,440,0.4,40152.6,100381.5,1080.1,0.1815058132633479,0.09534553930498908,0.1384256762841685,0.15565773107584024,0.12119362149249671,386,C
1000758,N1,MAZAR POINT BRIDGE (2 bridges at crossing),C,50,22.2082361,92.03572185,5012.5,11.11,0.1651478011043899,0.220743095569243,0.1818263894438458,405,0.3,38801.8,129339.33333333333,578.1,0.1818263894438458,0.09213795736775017,0.136982173405798,0.1549198598210171,0.11904448699057885,387,C
1000927,N1,BODOI TOLA RCC GIDER BRIDGE (2 bridges at crossing),A,46,21.82548545,92.07247155,4998.3,11.11,0.1646799509745779,0.220743095569243,0.1814988943529774,441,0.3,38120.2,127067.33333333333,1035.0,0.1814988943529774,0.09051944400646644,0.13600916917972192,0.15420505924902408,0.11781327911041972,388,C
1001059,N1,JOARIANALA BAZAR PC GIDER BRIDGE(L) (3 bridges at crossing),A,58,21.47101325,92.1000554,4988.5,11.11,0.1643570684906232,0.220743095569243,0.1812728766142091,454,0.2,36962.6,184813.0,551.6,0.1812728766142091,0.08777063082128155,0.13452175371774533,0.15322220287633084,0.11582130455915982,389,C
5000021,N105,Bridge Start,B,0,23.744708000000003,90.58551355,9900.6,0.0,0.3261969714940893,0.0,0.2283378800458625,371,0.4,16573.0,41432.5,1141.9,0.2283378800458625,0.039353905423349524,0.133845892734606,0.17164268765910862,0.09604909781010341,390,C
1001362,N1,GIRA TALI RCC GIDER BRIDGE (2 bridges at crossing),C,15,21.14127745,92.16006945,4976.8,11.11,0.163971586341412,0.220743095569243,0.1810030391097613,530,0.3,35913.7,119712.33333333333,969.8,0.1810030391097613,0.08527993442361356,0.1331414867666874,0.15228610770391696,0.11399686582945787,391,C
5000009,N105,KHAJLA PUR,A,6,23.7161944,90.5700827,9900.5,0.0,0.3261936767748652,0.0,0.2283355737424056,372,0.2,15933.4,79667.0,1097.2,0.2283355737424056,0.03783512439946885,0.13308534907093722,0.17118543893952456,0.09498525920234988,392,C
5000027,N105,Bridge Start,B,0,23.75968055,90.57737435,9900.3,0.0,0.3261870873364171,0.0,0.228330961135492,374,0.2,15835.8,79179.0,1088.7,0.228330961135492,0.037603365443979866,0.13296716328973593,0.17111268242803834,0.0948216441514335,393,C
1001569,N1,Gilatoli (1) Bridge (2 bridges at crossing),A,18,20.9047222,92.2779716,4967.8,11.11,0.1636750616112495,0.220743095569243,0.1807954717986475,586,0.4,34808.1,87020.25,942.9,0.1807954717986475,0.08265459937045148,0.13172503558454948,0.15135321007018868,0.11209686109891029,394,C
1001495,N1,RONGI- KHALI RCC GIDER BRIDGE (2 bridges at crossing),C,12,20.998833,92.25383335,4971.9,11.11,0.1638101450994346,0.220743095569243,0.1808900302403771,561,0.3,34351.5,114505.0,929.5,0.1808900302403771,0.08157036638811266,0.13123019831424487,0.15109413108469777,0.11136626554379198,395,C
7000114,N207,UTTOR KALAPUR,D,13,24.3792216,91.7506389,5291.6,0.0,0.1743433624586512,0.0,0.1220403537210558,642,0.6,58794.0,97990.0,1580.9,0.1220403537210558,0.1396110248874924,0.1308256893042741,0.1273115550709868,0.1343398235375614,396,C
1000857,N1,Aadunagor bridge (2 bridges at crossing),A,24,21.98613855,92.08348575,5003.3,11.11,0.1648446869357793,0.220743095569243,0.1816142095258184,426,0.4,33334.5,83336.25,904.0,0.1816142095258184,0.07915541907528177,0.13038481430055007,0.1508765723906574,0.10989305621044275,397,C
4000095,N104,AKLASPUR CULVERT,B,3,22.92261045,91.10269445,6809.0,11.11,0.224337431964048,0.220743095569243,0.2232591310456065,384,0.3,15692.4,52308.0,1081.2,0.2232591310456065,0.037262850749132326,0.13026099089736942,0.16746024695666423,0.09306173483807458,398,C
1000663,N1,RAZAKATI BRIDGE (2 bridges at crossing),B,39,22.337208,91.8544028,5020.5,11.11,0.1654113786423121,0.220743095569243,0.1820108937203913,398,0.3,32848.4,109494.66666666667,894.1,0.1820108937203913,0.07800113599881461,0.13000601485960295,0.1508079664039183,0.10920406331528762,399,C
4000007,N104,PAZGACIA SLAB CULVERT,C,3,23.0098611,91.3737216,6808.9,11.11,0.2243341372448239,0.220743095569243,0.2232568247421496,385,0.3,14990.2,49967.333333333336,1033.1,0.2232568247421496,0.03559542105093188,0.12942612289654074,0.16695840363478426,0.09189384215829718,400,C
4000124,N104,POKIR PUR BOX CULVERT,B,4,22.861,91.0962497,6810.5,11.11,0.2243868527524084,0.220743095569243,0.2232937255974588,378,0.3,14615.5,48718.333333333336,1008.6,0.2232937255974588,0.03470566612652899,0.1289996958619939,0.16671730775617985,0.09128208396780793,401,C
4000091,N104,CONTRACTOR MOSJIDE BOX CULNERT,A,6,22.9360274,91.1042222,6808.8,11.11,0.2243308425255999,0.220743095569243,0.2232545184386928,387,0.4,13852.0,34630.0,956.0,0.2232545184386928,0.03289267470730933,0.12807359657300105,0.16614596531927772,0.09000122782672436,402,C
4000113,N104,TOWN HALL MORE CULVERT,C,1,22.87139801896552,91.09690368017242,6810.0,11.11,0.2243703791562883,0.220743095569243,0.2232821940801747,380,0.2,12373.6,61868.0,851.7,0.2232821940801747,0.029382096430722118,0.1263321452554484,0.1651121647853389,0.08755212572555789,403,D
1000722,N1,Srimi Bridge (2 bridges at crossing),B,61,22.2864441,91.9913469,5015.1,11.11,0.1652334638042146,0.220743095569243,0.1818863533337231,401,0.3,29388.5,97961.66666666667,438.7,0.1818863533337231,0.06978532851831941,0.12583584092602126,0.148256045889102,0.10341563596294051,404,C
4000115,N104,TOWN HALL MORE CULVERT,C,1,22.87070765,91.0968886,6810.0,11.11,0.2243703791562883,0.220743095569243,0.2232821940801747,379,0.2,11177.1,55885.5,770.4,0.2232821940801747,0.0265409121044663,0.1249115530923205,0.16425980948746216,0.08556329669717881,405,D
1001070,N1,Mitacmari Ramu Bridge (2 bridges at crossing),A,59,21.441958,92.1007639,4987.9,11.11,0.164337300175279,0.220743095569243,0.1812590387934682,459,0.2,28640.6,143203.0,429.3,0.1812590387934682,0.06800938053870659,0.12463420966608739,0.14728414131703968,0.10198427801513507,406,C
4000002,N104,S.S.SK ROAD SLAB CULVERT,B,3,23.0092778,91.3952497,6834.3,11.11,0.225170995927727,0.220743095569243,0.2238426258201818,377,0.3,10358.4,34528.0,713.7,0.2238426258201818,0.024596843898945495,0.12421973485956364,0.1640688912438109,0.08437057847531639,407,D
1001373,N1,KHARA KANDI RCC GIDER BRIDGE (2 bridges at crossing),B,15,21.13680525,92.1740271,4975.8,11.11,0.1639386391491717,0.220743095569243,0.1809799760751931,535,0.3,28137.0,93790.0,750.5,0.1809799760751931,0.06681354232165483,0.12389675919842397,0.1467300459491316,0.1010634724477163,408,C
4000130,N104,Bridge start,B,0,22.84141635,91.09829135,6809.9,11.11,0.2243670844370642,0.220743095569243,0.2232798877767178,381,0.2,9925.2,49626.0,683.6,0.2232798877767178,0.02356817607601694,0.12342403192636738,0.16336637426650755,0.0834816895862272,409,D
4000051,N104,Bridge start,B,0,22.95768055,91.23206875,6807.1,11.11,0.2242748322987915,0.220743095569243,0.2232153112799269,391,0.1,8670.1,86701.0,598.8,0.2232153112799269,0.020587841393289247,0.12190157633660807,0.16242707031393558,0.08137608235928054,410,D
9000013,N106,BALUCHARA,A,12,22.4121667,91.8185549,3921.6,11.11,0.1292057090894714,0.220743095569243,0.1566669250334028,593,0.3,35658.2,118860.66666666667,969.7,0.1566669250334028,0.08467322937107838,0.12067007720224059,0.13506881633470547,0.1062713380697757,411,C
4000108,N104,Bridge start,B,0,22.87669375,91.0968469,6809.4,11.11,0.2243506108409441,0.220743095569243,0.2232683562594337,383,0.1,6105.7,61057.0,422.6,0.2232683562594337,0.014498469820994701,0.1188834130402142,0.160637390327902,0.0771294357525264,412,D
1001095,N1,CHAKMARKOOL,A,12,21.4264716,92.0767771,4987.1,11.11,0.1643109424214868,0.220743095569243,0.1812405883658137,467,0.3,23212.4,77374.66666666667,620.5,0.1812405883658137,0.055119688303201506,0.1181801383345076,0.14340431834703005,0.09295595832198517,413,C
1001134,N1,BASIC ARIA (1),C,11,21.4225549,92.0274438,4985.0,11.11,0.1642417533177822,0.220743095569243,0.1811921559932204,484,0.2,22306.1,111530.5,603.4,0.1811921559932204,0.05296760693681148,0.11707988146501594,0.14272479127629772,0.09143497165373415,414,C
4000118,N104,BOXSI MAZIR BOX CULVERT,A,6,22.8674438,91.0969719,6809.8,11.11,0.2243637897178402,0.220743095569243,0.223277581473261,382,0.1,4316.0,43160.0,297.7,0.223277581473261,0.010248684957893956,0.11676313321557748,0.15936891251865087,0.07415735391250407,415,D
1000660,N1,HAFAS BAGAR BRIDGE (2 bridges at crossing),B,38,22.338194943814436,91.8537922427835,5020.5,11.11,0.1654113786423121,0.220743095569243,0.1820108937203913,397,0.2,21590.0,107950.0,583.3,0.1820108937203913,0.051267170584089555,0.11663903215224043,0.14278777677950077,0.09049028752498008,416,C
1000025,N1,NOYAPARA CULVERT,A,6,23.6943608,90.5376108,9527.9,0.0,0.3139175529461379,0.0,0.2197422870622965,392,0.1,5692.9,56929.0,391.9,0.2197422870622965,0.013518243419090479,0.11663026524069349,0.1578750739693347,0.07538545651205229,417,D
1001174,N1,PANCHARA SLAB CULVERT,C,2,21.3858886,92.0704438,4985.1,11.11,0.1642450480370063,0.220743095569243,0.1811944622966773,481,0.5,21867.2,43734.4,1509.1,0.1811944622966773,0.05192540401094966,0.11655993315381348,0.142413744810959,0.09070612149666794,418,C
4000083,N104,Bridge start,B,0,22.9446802,91.1097639,6808.8,11.11,0.2243308425255999,0.220743095569243,0.2232545184386928,386,0.3,3971.2,13237.333333333334,274.2,0.2232545184386928,0.009429929959404188,0.1163422241990485,0.15910714189490618,0.07357730650319076,419,D
1000916,N1,ALIPUR BOX CULVERT,A,14,21.8526111,92.0609722,4999.9,11.11,0.1647326664821624,0.220743095569243,0.1815357952082865,437,0.4,21264.1,53160.25,573.7,0.1815357952082865,0.05049329513743116,0.11601454517285884,0.14222304518702988,0.08980604515868776,420,C
1001027,N1,Eidgaon Bazar Bridge (2 bridges at crossing),A,46,21.555097250000003,92.06786045,4992.9,11.11,0.1645020361364804,0.220743095569243,0.1813743539663092,451,0.2,21188.7,105943.5,570.8,0.1813743539663092,0.050314251845998074,0.11584430290615363,0.14205632333021584,0.0896322824820914,421,C
1001392,N1,MOA EX-KANG-BAZAR (2 bridges at crossing),C,13,21.1229993,92.1926663,4975.2,11.11,0.1639188708338275,0.220743095569243,0.1809661382544521,540,0.2,20907.8,104539.0,567.4,0.1809661382544521,0.04964723247512865,0.11530668536479037,0.14157046652065505,0.08904290420892569,422,C
1001326,N1,Bridge start,B,0,21.18588855,92.161,4978.1,11.11,0.1640144176913243,0.220743095569243,0.1810330210546999,522,0.5,20661.3,41322.6,1422.8,0.1810330210546999,0.049061898637751254,0.11504745984622558,0.1414416843296153,0.08865323536283584,423,C
7000109,N207,KASIM PUR,C,12,24.364861281607144,91.74964888982144,5291.0,0.0,0.1743235941433071,0.0,0.1220265159003149,648,0.4,45374.3,113435.75,1226.1,0.1220265159003149,0.10774488088159587,0.11488569839095539,0.11774202539469919,0.11202937138721156,424,C
9000162,N106,BETBEAINA BOX CULVERT,A,12,22.5455274,91.9956386,3907.9,11.11,0.1287543325557796,0.220743095569243,0.1563509614598186,623,0.4,30717.1,76792.75,828.6,0.1563509614598186,0.07294019479150242,0.11464557812566051,0.13132773145932375,0.09796342479199727,425,C
5000003,N105,MODONPUR COLLEGE,A,6,23.6993052,90.5515278,9899.3,0.0,0.3261541401441769,0.0,0.2283078981009238,376,0.0,0.0,0.0,0.0,0.2283078981009238,0.0,0.1141539490504619,0.15981552867064666,0.06849236943027714,426,D
7000047,N207,LAYER KAL BRIDGE (2 bridges at crossing),A,24,24.3035278,91.67423545,5289.9,0.0,0.1742873522318428,0.0,0.1220011465622899,665,0.4,44292.3,110730.75,1195.1,0.1220011465622899,0.10517558590373645,0.11358836623301317,0.11695347836472386,0.11022325410130249,427,C
1000785,N1,Pathanerpul Bridge (2 bridges at crossing),A,34,22.13063825,92.07045765,5009.0,11.11,0.1650324859315489,0.220743095569243,0.1817456688228571,412,0.2,18893.6,94468.0,512.2,0.1817456688228571,0.044864354522814,0.11330501167283555,0.14068127453284415,0.08592874881282692,428,C
1001438,N1,KHANCHOR PARA (2),A,1,21.0803049,92.2174993,4975.0,11.11,0.1639122813953795,0.220743095569243,0.1809615256475385,543,0.3,18324.3,61081.0,1263.3,0.1809615256475385,0.043512506435110336,0.11223701604132442,0.13972681988381006,0.08474721219883878,429,C
1001105,N1,KHURULIA SCHOOL BOX CULVERT,A,17,21.4278882,92.0576667,4986.8,11.11,0.1643010582638147,0.220743095569243,0.1812336694554432,470,0.2,18073.2,90366.0,487.5,0.1812336694554432,0.042916249532207844,0.11207495949382552,0.13973844347847258,0.08441147550917844,430,C
1000656,N1,Bridge start,B,0,22.34254135,91.8531111,5020.6,11.11,0.1654146733615361,0.220743095569243,0.1820132000238482,396,0.3,17740.3,59134.333333333336,1224.5,0.1820132000238482,0.04212575202931561,0.1120694760265819,0.1400469656254884,0.08409198642767537,431,C
1000777,N1,KATGOR CULVERT,A,9,22.15093055,92.0696799,5010.8,11.11,0.1650917908775814,0.220743095569243,0.1817871822850799,407,0.4,17803.8,44509.5,1224.1,0.1817871822850799,0.042276537825151166,0.11203186005511553,0.13993398894710127,0.08412973116312977,432,C
1001084,N1,RAMU MOUR BOX CULVDERT,A,13,21.4283604,92.0941663,4988.1,11.11,0.1643438896137271,0.220743095569243,0.1812636514003819,458,0.2,17081.4,85407.0,456.2,0.1812636514003819,0.04056114162181878,0.11091239651110034,0.13905289846681296,0.0827718945553877,433,C
1001192,N1,DHALLA SLAB CULVERT,C,2,21.3752493,92.0727771,4984.6,11.11,0.1642285744408861,0.220743095569243,0.1811829307793932,493,0.4,17058.7,42646.75,1174.9,0.1811829307793932,0.040507238668031895,0.11084508472371254,0.13898022314598482,0.08270994630144028,434,C
1001187,N1,DALA-3 SLAB CULVERT,C,2,21.3775827,92.0703604,4984.8,11.11,0.1642351638793342,0.220743095569243,0.1811875433863068,489,0.4,16836.3,42090.75,1157.4,0.1811875433863068,0.03997913219568814,0.11058333779099747,0.1388250200291212,0.08234165555287373,435,C
1000822,N1,PODUA BAZAR BOX CULVERT,A,13,22.0522778,92.1091111,5005.5,11.11,0.1649171707587079,0.220743095569243,0.1816649482018684,419,0.1,16451.5,164515.0,447.0,0.1816649482018684,0.039065394018719286,0.11036517111029384,0.13888508194692367,0.08184526027366401,436,C
1001358,N1,Bridge start,B,0,21.14422185,92.15866665,4977.2,11.11,0.1639847652183081,0.220743095569243,0.1810122643235885,528,0.3,16443.2,54810.666666666664,1133.4,0.1810122643235885,0.03904568500918487,0.11002897466638668,0.1384222905292674,0.08163565880350596,437,C
1001030,N1,Goro Bazar Bridge (2 bridges at crossing),A,45,21.54827745,92.0670549,4992.5,11.11,0.1644888572595843,0.220743095569243,0.1813651287524819,452,0.2,16205.1,81025.5,435.9,0.1813651287524819,0.038480297639288084,0.109922713195885,0.13849967941852376,0.08134574697324623,438,C
1000027,N1,NAYABARI KASPUR BOX CULVERT,A,8,23.6922774,90.5410552,9527.3,0.0,0.3138977846307937,0.0,0.2197284492415556,394,0.0,0.0,0.0,0.0,0.2197284492415556,0.0,0.1098642246207778,0.1538099144690889,0.06591853477246667,439,D
1001584,N1,Naitom Para (2) Bridge (2 bridges at crossing),A,15,20.896846850000003,92.285583,4968.1,11.11,0.1636849457689216,0.220743095569243,0.180802390709018,580,0.2,16321.3,81606.5,442.5,0.180802390709018,0.03875622377276984,0.10977930724089391,0.13818854062814354,0.08137007385364428,440,C
1000810,N1,RAJGHATA BRIDGE (2 bridges at crossing),A,30,22.06987435,92.10391665,5007.1,11.11,0.1649698862662924,0.220743095569243,0.1817018490571775,413,0.1,15927.9,159279.0,430.8,0.1817018490571775,0.03782206421242798,0.10976195663480275,0.13853791360375264,0.08098599966585283,441,C
1001334,N1,Changkhali Boro Bridge (2 bridges at crossing),A,22,21.1696521,92.15444445,4977.8,11.11,0.1640045335336522,0.220743095569243,0.1810261021443294,524,0.3,16178.3,53927.666666666664,434.0,0.1810261021443294,0.03841665890970709,0.10972138052701824,0.1382432691739427,0.08119949188009377,442,C
1001369,N1,Kata Khali Bridge (2 bridges at crossing),D,12,21.1375552,92.1683049,4976.3,11.11,0.1639551127452918,0.220743095569243,0.1809915075924772,532,0.1,15973.0,159730.0,431.4,0.1809915075924772,0.03792915774616315,0.10946033266932018,0.138072802638583,0.08084786270005737,443,C
1001574,N1,Bridge start,B,0,20.9002222,92.2808466,4968.4,11.11,0.1636948299265936,0.220743095569243,0.1808093096193884,579,0.4,15671.8,39179.5,1084.8,0.1808093096193884,0.03721393441221559,0.109011622015802,0.13773069705723656,0.08029254697436744,444,C
9000043,N106,MODANHAT (2 bridges at crossing),A,12,22.471138250000003,91.815125,3917.0,11.11,0.1290541520051661,0.220743095569243,0.1565608350743891,605,0.5,25734.7,51469.4,701.5,0.1565608350743891,0.061109090080146804,0.10883496257726795,0.1279253115761164,0.08974461357841948,445,C
1001128,N1,RABAR DAM BOX,A,10,21.4298882,92.0279716,4986.3,11.11,0.1642845846676946,0.220743095569243,0.1812221379381591,476,0.2,15287.0,76435.0,414.3,0.1812221379381591,0.03630019623524674,0.10876116708670293,0.1377455554272854,0.07977677874612045,446,C
1000951,N1,DIDDA BAZAR BOX CULVERT,A,16,21.7732771,92.0837219,4997.7,11.11,0.1646601826592338,0.220743095569243,0.1814850565322365,445,0.1,14732.8,147328.0,397.9,0.1814850565322365,0.03498420429741893,0.10823463041482773,0.13753480086179123,0.0789344599678642,447,C
9000062,N106,ISAPUR BRIDGE (2 bridges at crossing),C,34,22.50736115,91.8330271,3914.4,11.11,0.1289684893053414,0.220743095569243,0.1565008711845119,607,0.2,24783.4,123917.0,667.2,0.1565008711845119,0.05885015263796782,0.10767551191123986,0.12720565562054867,0.08814536820193103,448,C
1000874,N1,BONPUKR PARA BOX CULVERT,A,8,21.9590833,92.0653889,5002.4,11.11,0.164815034462763,0.220743095569243,0.181593452794707,430,0.4,14175.9,35439.75,975.5,0.181593452794707,0.033661800995043775,0.1076276268948754,0.13721395725480803,0.07804129653494274,449,C
1001411,N1,LAMBA - BIL - (1) BOX CULVERT,A,3,21.1090556,92.2045278,4975.1,11.11,0.1639155761146035,0.220743095569243,0.1809638319509953,542,0.3,14207.4,47358.0,980.3,0.1809638319509953,0.03373660024809606,0.10735021609954568,0.13679566244012553,0.07790476975896583,450,C
1001602,N1,Bridge start,B,0,20.88887465,92.29831915,4966.9,11.11,0.1636454091382332,0.220743095569243,0.1807747150675361,590,0.3,13868.4,46228.0,956.6,0.1807747150675361,0.03293161781048576,0.10685316643901092,0.13642178589042098,0.07728454698760086,451,C
1001205,N1,PARARHORA CULVERT,B,1,21.3678882,92.0803327,4984.6,11.11,0.1642285744408861,0.220743095569243,0.1811829307793932,497,0.3,13691.7,45639.0,944.1,0.1811829307793932,0.03251202961955438,0.1068474801994738,0.13658166043144157,0.07711329996750602,452,C
1001473,N1,MOULOVI BAZAR BOX CULVERT,C,1,21.0407497,92.2374997,4972.3,11.11,0.1638233239763307,0.220743095569243,0.1808992554542044,560,0.4,13790.4,34476.0,948.8,0.1808992554542044,0.032746400612451536,0.10682282803332797,0.13645339900167852,0.0771922570649774,453,C
1001350,N1,PALONG KHALI CULVERT,C,3,21.1586667,92.1525,4977.3,11.11,0.1639880599375321,0.220743095569243,0.1810145706270453,527,0.5,13741.5,27483.0,947.8,0.1810145706270453,0.032630283676760845,0.10682242715190307,0.13649928454195995,0.07714556976184617,454,C
1001552,N1,Karumtoli choto(1) Bridge (2 bridges at crossing),A,6,20.9176382,92.2692493,4968.6,11.11,0.1637014193650417,0.220743095569243,0.1808139222263021,576,0.4,13808.9,34522.25,950.6,0.1808139222263021,0.03279033033249811,0.10680212627940011,0.1364068446581609,0.07719740790063931,455,C
1001176,N1,PANAR CHORA SLAB CULVERT,B,3,21.384583,92.0704993,4985.1,11.11,0.1642450480370063,0.220743095569243,0.1811944622966773,482,0.4,13456.4,33641.0,931.0,0.1811944622966773,0.03195329107215112,0.1065738766844142,0.13642211092931944,0.07672564243950897,456,C
1001562,N1,BAROY TOLI RCC GIDER BRIDGE (2 bridges at crossing),A,30,20.90872225,92.2752632,4968.1,11.11,0.1636849457689216,0.220743095569243,0.180802390709018,582,0.3,13502.1,45007.0,365.1,0.180802390709018,0.03206180935356348,0.10643210003129074,0.13618021630238164,0.07668398376019983,457,C
1001502,N1,Ladapara Bridge (2 bridges at crossing),A,37,20.977693799999997,92.25068055,4971.7,11.11,0.1638035556609865,0.220743095569243,0.1808854176334635,563,0.2,13441.2,67206.0,361.0,0.1808854176334635,0.03191719746432907,0.10640130754889629,0.13619495158272316,0.0766076635150694,458,C
1001107,N1,KHURULIA SCHOOL BOX CULVERT,A,19,21.4280549,92.0554167,4986.8,11.11,0.1643010582638147,0.220743095569243,0.1812336694554432,471,0.1,13245.9,132459.0,358.4,0.1812336694554432,0.031453442095404904,0.10634355577542405,0.1362996012474317,0.0763875103034164,459,C
