road,id,model_type,name,lat,lon,length,condition,lrp,small_truck,medium_truck,heavy_truck,aadt
N105,5000090,link,link 78,23.9225827,90.4620833,280,,LRP035,1155.0,3715.0,320.0,9256.0
N105,5000091,link,link 79,23.9240549,90.4591944,336,,LRP035a,1155.0,3715.0,320.0,9256.0
N105,5000092,bridge,DIRASURAM,23.9240549,90.4591944,13,A,LRP035a,1155.0,3715.0,320.0,9256.0
N105,5000093,link,link 80,23.9277771,90.4543611,642,,LRP036,1155.0,3715.0,320.0,9256.0
N105,5000094,link,link 81,23.9279716,90.4543611,22,,LRP036a,1155.0,3715.0,320.0,9256.0
N105,5000095,link,link 82,23.9298327,90.4530278,247,,LRP036b,1155.0,3715.0,320.0,9256.0
N105,5000096,link,link 83,23.9338886,90.4475274,718,,LRP037,1155.0,3715.0,320.0,9256.0
N105,5000097,link,link 84,23.9340274,90.4473052,27,,LRP037a,1155.0,3715.0,320.0,9256.0
N105,5000098,link,link 85,23.936333,90.4440552,418,,LRP037b,1155.0,3715.0,320.0,9256.0
N105,5000099,link,link 86,23.9383608,90.4414163,350,,LRP037c,1155.0,3715.0,320.0,9256.0
N105,5000100,link,link 87,23.9395552,90.4401663,184,,LRP038,1155.0,3715.0,320.0,9256.0
N105,5000101,link,link 88,23.9426108,90.4361663,530,,LRP038a,1155.0,3715.0,320.0,9256.0
N105,5000102,link,link 89,23.9447497,90.4322493,464,,LRP039,1155.0,3715.0,320.0,9256.0
N105,5000103,link,link 90,23.946333,90.4287493,397,,LRP039a,1155.0,3715.0,320.0,9256.0
N105,5000104,link,link 91,23.9484719,90.4233327,600,,LRP040,1155.0,3715.0,320.0,9256.0
N105,5000105,link,link 92,23.9496663,90.4143889,919,,LRP040a,1155.0,3715.0,320.0,9256.0
N105,5000106,link,link 93,23.9499163,90.4136667,78,,LRP041,1155.0,3715.0,320.0,9256.0
N105,5000107,link,link 94,23.95075,90.4105278,332,,LRP041a,1155.0,3715.0,320.0,9256.0
N105,5000108,link,link 95,23.9522222,90.4043889,645,,LRP042,1155.0,3715.0,320.0,9256.0
N105,5000109,link,link 96,23.95225,90.4038889,51,,LRP042a,1155.0,3715.0,320.0,9256.0
N105,5000110,link,link 97,23.9563611,90.40125,530,,LRP042b,1155.0,3715.0,320.0,9256.0
N105,5000111,link,link 98,23.9660278,90.3989163,1101,,LRP043,1155.0,3715.0,320.0,9256.0
N105,5000112,link,link 99,23.9684993,90.3978608,295,,LRP044,1155.0,3715.0,320.0,9256.0
N105,5000113,link,link 100,23.970166,90.3972497,195,,LRP044a,1155.0,3715.0,320.0,9256.0
N105,5000114,link,link 101,23.971416,90.3968052,146,,LRP044b,1155.0,3715.0,320.0,9256.0
N105,5000115,link,link 102,23.9736104,90.3940274,373,,LRP044c,1155.0,3715.0,320.0,9256.0
N105,5000116,link,link 103,23.9744993,90.3916108,265,,LRP045,1796.0,3092.0,328.0,11875.0
N105,5000117,link,link 104,23.9751104,90.3900552,172,,LRP045a,1796.0,3092.0,328.0,11875.0
N105,5000118,link,link 105,23.9761104,90.3873608,295,,LRP045b,1796.0,3092.0,328.0,11875.0
N105,5000119,link,link 106,23.9772493,90.3843886,327,,LRP045c,1796.0,3092.0,328.0,11875.0
N105,5000120,link,link 107,23.9769716,90.382166,228,,LRP046,1796.0,3092.0,328.0,11875.0
N105,5000121,link,link 108,23.9774993,90.3805549,174,,LRP046a,1796.0,3092.0,328.0,11875.0
N105,5000122,link,link 109,23.9774438,90.3781104,248,,LRP046b,1796.0,3092.0,328.0,11875.0
N105,5000123,link,link 110,23.9773604,90.3751938,296,,LRP046c,1796.0,3092.0,328.0,11875.0
N105,5000124,link,link 111,23.9776382,90.372166,309,,LRP046d,1796.0,3092.0,328.0,11875.0
N105,5000125,link,link 112,23.9774993,90.3726382,50,,LRP047,1796.0,3092.0,328.0,11875.0
N105,5000126,link,link 113,23.9826382,90.3669993,809,,LRP047a,1796.0,3092.0,328.0,11875.0
N105,5000127,link,link 114,23.986583,90.3625,634,,LRP047b,1796.0,3092.0,328.0,11875.0
N105,5000128,link,link 115,23.9895274,90.3582222,544,,LRP048,1796.0,3092.0,328.0,11875.0
N105,9000273,sourcesink,End of Road Intersection at N4 at Joydebpur (LRP048),23.9895274,90.3582222,0,,LRPE,1796.0,3092.0,328.0,11875.0
N105,1000032,intersection,Intersection N105-N1,23.6904163,90.5466108,0,,LRPS,774.0,3887.0,338.0,14904.0
N105,5000000,sourcesink,"Starts of road from N1,Dhaka teknaf road at Madanpur.",23.6904163,90.5466108,0,,LRPS,774.0,3887.0,338.0,14904.0
N106,9000007,link,link 4,22.4020556,91.8191104,178,,LRP001,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000008,link,link 5,22.4049722,91.8188882,325,,LRP001a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000009,link,link 6,22.4060278,91.818666,120,,LRP001b,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000010,bridge,BALUCHARA,22.4060278,91.818666,3,A,LRP001b,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000011,link,link 7,22.4108056,91.8182493,533,,LRP002,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000012,link,link 8,22.4121667,91.8185549,155,,LRP002a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000013,bridge,BALUCHARA,22.4121667,91.8185549,12,A,LRP002a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000014,link,link 9,22.4154722,91.819166,373,,LRP002b,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000015,bridge,NOTUN PARA (2 bridges at crossing),22.41555555,91.819166,18,B,LRP002b,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000016,link,link 10,22.4156389,91.819166,0,,LRP002c,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000017,link,link 11,22.4196104,91.8197216,445,,LRP003,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000018,link,link 12,22.4223882,91.8200271,310,,LRP003a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000019,bridge,AMAR BAZAR,22.4223882,91.8200271,4,A,LRP003a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000020,link,link 13,22.4244438,91.8197771,230,,LRP003b,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000021,bridge,LALIYAR HAT,22.4244438,91.8197771,3,C,LRP003b,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000022,link,link 14,22.428916,91.819666,497,,LRP004,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000023,link,link 15,22.4309993,91.8199993,234,,LRP004a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000024,bridge,BORDIGHIR PAR,22.4309993,91.8199993,4,C,LRP004a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000025,link,link 16,22.4368608,91.8203327,653,,LRP004c,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000026,link,link 17,22.4377497,91.8204993,100,,LRP005,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000027,link,link 18,22.4382497,91.8206104,57,,LRP005a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000028,bridge,BORODIGHIR PAR,22.4382497,91.8206104,9,C,LRP005a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000029,link,link 19,22.4444441,91.8190549,707,,LRP005b,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000030,bridge,CHOWDIRIR HAT,22.4444441,91.8190549,6,C,LRP005b,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000031,link,link 20,22.4464441,91.8185549,228,,LRP006,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000032,link,link 21,22.4515,91.8175827,571,,LRP006a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000033,bridge,PASHIM CHARAKUL CUL,22.4515,91.8175827,8,A,LRP006a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000034,link,link 22,22.4535833,91.8173049,233,,LRP006b,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000035,link,link 23,22.45525,91.817166,186,,LRP007,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000036,link,link 24,22.4555,91.8171382,28,,LRP007a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000037,bridge,PASSIM SURAGOL,22.4555,91.8171382,9,B,LRP007a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000038,link,link 25,22.45725,91.8168882,196,,LRP007b,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000039,link,link 26,22.4624722,91.8166111,581,,LRP007c,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000040,link,link 27,22.4640556,91.8165278,176,,LRP008,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000041,link,link 28,22.4658611,91.8163889,201,,LRP008a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000042,link,link 29,22.4710827,91.8151389,595,,LRP008b,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000043,bridge,MODANHAT (2 bridges at crossing),22.471138250000003,91.815125,12,A,LRP008b,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000044,link,link 30,22.4711938,91.8151111,0,,LRP008c,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000045,link,link 31,22.472666,91.8148056,167,,LRP009,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000046,link,link 32,22.4786104,91.8131667,682,,LRP009a,243.26576576576576,496.7927927927928,0.43243243243243246,5099.27027027027
N106,9000047,link,link 33,22.4809438,91.8115278,309,,LRP010,362.0,776.0,0.0,10427.0
N106,9000048,link,link 34,22.4889441,91.8079444,963,,LRP011,362.0,776.0,0.0,10427.0
N106,9000049,link,link 35,22.4901108,91.8079444,130,,LRP011a,362.0,776.0,0.0,10427.0
N106,9000050,link,link 36,22.496083,91.8074444,666,,LRP011b,362.0,776.0,0.0,10427.0
N106,9000051,link,link 37,22.4977497,91.8071667,188,,LRP012,362.0,776.0,0.0,10427.0
N106,9000052,link,link 38,22.4984441,91.8070833,78,,LRP012a,362.0,776.0,0.0,10427.0
N106,9000053,link,link 39,22.5031667,91.8147222,944,,LRP013,362.0,776.0,0.0,10427.0
N106,9000054,link,link 40,22.5037778,91.8178327,327,,LRP013a,362.0,776.0,0.0,10427.0
N106,9000055,link,link 41,22.5033333,91.8228882,522,,LRP013b,362.0,776.0,0.0,10427.0
N106,9000056,link,link 42,22.5032778,91.8235549,69,,LRP014,362.0,776.0,0.0,10427.0
N106,9000057,link,link 43,22.5046111,91.8265549,342,,LRP014a,362.0,776.0,0.0,10427.0
N106,9000058,bridge,Subadaggu Bridge (2 bridges at crossing),22.50475,91.82683265,64,C,LRP014a,362.0,776.0,0.0,10427.0
N106,9000059,link,link 44,22.5048889,91.8271104,0,,LRP014b,362.0,776.0,0.0,10427.0
N106,9000060,link,link 45,22.5071389,91.8323604,595,,LRP015,362.0,776.0,0.0,10427.0
N106,9000061,link,link 46,22.5073056,91.8328604,55,,LRP015a,362.0,776.0,0.0,10427.0
N106,9000062,bridge,ISAPUR BRIDGE (2 bridges at crossing),22.50736115,91.8330271,34,C,LRP015a,362.0,776.0,0.0,10427.0
N106,9000063,link,link 47,22.5074167,91.8331938,0,,LRP015b,362.0,776.0,0.0,10427.0
N106,9000064,link,link 48,22.5079167,91.834333,130,,LRP015c,362.0,776.0,0.0,10427.0
N106,9000065,link,link 49,22.5108611,91.8411386,772,,LRP016,362.0,776.0,0.0,10427.0
N106,9000066,link,link 50,22.5109167,91.8414163,29,,LRP016a,362.0,776.0,0.0,10427.0
N106,9000067,link,link 51,22.5137222,91.8453608,511,,LRP016b,362.0,776.0,0.0,10427.0
N106,9000068,bridge,BODORGONA BOX CUL,22.51418055,91.84538855,3,A,LRP016b,362.0,776.0,0.0,10427.0
N106,9000069,link,link 52,22.5146389,91.8454163,0,,LRP016c,362.0,776.0,0.0,10427.0
N106,9000070,link,link 53,22.5151111,91.8455274,54,,LRP017,362.0,776.0,0.0,10427.0
N106,9000071,link,link 54,22.5160556,91.8481663,291,,LRP017a,362.0,776.0,0.0,10427.0
N106,9000072,link,link 55,22.5162222,91.8532778,525,,LRP018,362.0,776.0,0.0,10427.0
N106,9000073,link,link 56,22.5162222,91.8545278,128,,LRP018a,362.0,776.0,0.0,10427.0
N106,9000074,bridge,Bridge start,22.5162361,91.8546528,0,B,LRP018a,362.0,776.0,0.0,10427.0
N106,9000075,link,link 57,22.51625,91.8547778,0,,LRP018b,362.0,776.0,0.0,10427.0
N106,9000076,link,link 58,22.51876206875,91.86058128557691,658,,LRP018c,362.0,776.0,0.0,10427.0
N106,9000077,link,link 59,22.5193882,91.8620278,164,,LRP019,362.0,776.0,0.0,10427.0
N106,9000078,link,link 60,22.5198882,91.8632222,135,,LRP019a,362.0,776.0,0.0,10427.0
N106,9000079,link,link 61,22.5213604,91.866916,413,,LRP019b,362.0,776.0,0.0,10427.0
N106,9000080,link,link 62,22.5217771,91.8681104,131,,LRP019c,362.0,776.0,0.0,10427.0
N106,9000081,link,link 63,22.5223327,91.8689438,106,,LRP020,362.0,776.0,0.0,10427.0
N106,9000082,link,link 64,22.5230271,91.8700827,140,,LRP020a,362.0,776.0,0.0,10427.0
N106,9000083,link,link 65,22.5262216,91.8726938,445,,LRP020b,362.0,776.0,0.0,10427.0
N106,9000084,bridge,Bridge start,22.52636045,91.8727771,0,B,LRP020b,362.0,776.0,0.0,10427.0
N106,9000085,link,link 66,22.5264993,91.8728604,0,,LRP020c,362.0,776.0,0.0,10427.0
N106,9000086,link,link 67,22.5283882,91.8760271,387,,LRP021,362.0,776.0,0.0,10427.0
N106,9000087,link,link 68,22.5288604,91.8781382,223,,LRP021a,362.0,776.0,0.0,10427.0
N106,9000088,bridge,Bridge start,22.5288743,91.8782771,0,B,LRP021a,362.0,776.0,0.0,10427.0
N106,9000089,link,link 69,22.5288882,91.878416,0,,LRP021b,362.0,776.0,0.0,10427.0
N106,9000090,link,link 70,22.5308049,91.8848052,690,,LRP022,362.0,776.0,0.0,10427.0
N106,9000091,link,link 71,22.5322771,91.8896386,523,,LRP022a,362.0,776.0,0.0,10427.0
N106,9000092,bridge,JALANIR HAT,22.5322771,91.8897636,4,C,LRP022a,362.0,776.0,0.0,10427.0
N106,9000093,link,link 72,22.5322771,91.8898886,0,,LRP022b,362.0,776.0,0.0,10427.0
N106,9000094,link,link 73,22.5325549,91.8921386,233,,LRP022c,362.0,776.0,0.0,10427.0
N106,9000095,bridge,SULTAN PUR CULVERT,22.5325549,91.8921386,3,A,LRP022c,362.0,776.0,0.0,10427.0
N106,9000096,link,link 74,22.5327771,91.8941108,204,,LRP023,362.0,776.0,0.0,10427.0
N106,9000097,link,link 75,22.5328049,91.8944997,40,,LRP023a,362.0,776.0,0.0,10427.0
N106,9000098,link,link 76,22.533333,91.8980552,370,,LRP023b,362.0,776.0,0.0,10427.0
N106,9000099,link,link 77,22.5334997,91.8993608,135,,LRP023c,362.0,776.0,0.0,10427.0
N106,9000100,bridge,Beroli Bridge (2 bridges at crossing),22.53351355,91.899458,25,C,LRP023c,362.0,776.0,0.0,10427.0
N106,9000101,link,link 78,22.5335274,91.8995552,0,,LRP023d,362.0,776.0,0.0,10427.0
N106,9000102,link,link 79,22.5342219,91.9019167,255,,LRP023e,362.0,776.0,0.0,10427.0
N106,9000103,bridge,Bridge start,22.5342358,91.9020417,0,B,LRP023e,362.0,776.0,0.0,10427.0
N106,9000104,link,link 80,22.5342497,91.9021667,0,,LRP023f,362.0,776.0,0.0,10427.0
N106,9000105,link,link 81,22.5343052,91.9025833,43,,LRP024,362.0,776.0,0.0,10427.0
N106,9000106,link,link 82,22.5349163,91.9058611,343,,LRP024a,362.0,776.0,0.0,10427.0
N106,9000107,link,link 83,22.5349719,91.9103611,462,,LRP024b,362.0,776.0,0.0,10427.0
N106,9000108,link,link 84,22.5350552,91.9116944,137,,LRP025,189.0,342.0,0.0,2443.0
N106,9000109,link,link 85,22.5349997,91.91325,160,,LRP025a,189.0,342.0,0.0,2443.0
N106,9000110,link,link 86,22.5349441,91.9155556,237,,LRP025b,189.0,342.0,0.0,2443.0
N106,9000111,link,link 87,22.5348608,91.9183327,285,,LRP025c,189.0,342.0,0.0,2443.0
N106,9000112,link,link 88,22.5347219,91.9194716,118,,LRP025d,189.0,342.0,0.0,2443.0
N106,9000113,link,link 89,22.535333,91.9229716,366,,LRP026,189.0,342.0,0.0,2443.0
N106,9000114,link,link 90,22.5354997,91.9238049,88,,LRP026a,189.0,342.0,0.0,2443.0
N106,9000115,bridge,POSHIM RAYJON,22.5354997,91.9238049,9,C,LRP026a,189.0,342.0,0.0,2443.0
N106,9000116,link,link 91,22.5358886,91.927416,373,,LRP026b,189.0,342.0,0.0,2443.0
N106,9000117,link,link 92,22.5359163,91.9287216,134,,LRP026c,189.0,342.0,0.0,2443.0
N106,9000118,link,link 93,22.5359997,91.9299438,126,,LRP027,189.0,342.0,0.0,2443.0
N106,9000119,link,link 94,22.5369719,91.9355274,584,,LRP027a,189.0,342.0,0.0,2443.0
N106,9000120,link,link 95,22.5377774,91.9389163,359,,LRP028,189.0,342.0,0.0,2443.0
N106,9000121,link,link 96,22.5381108,91.9455552,683,,LRP029,189.0,342.0,0.0,2443.0
N106,9000122,link,link 97,22.5395552,91.9513056,612,,LRP030,189.0,342.0,0.0,2443.0
N106,9000123,link,link 98,22.5386941,91.9559722,489,,LRP030a,189.0,342.0,0.0,2443.0
N106,9000124,bridge,Rauzan dalarmuk Bridge,22.5386802,91.95605555,15,A,LRP030a,189.0,342.0,0.0,2443.0
N106,9000125,link,link 99,22.5386663,91.9561389,0,,LRP030b,189.0,342.0,0.0,2443.0
N106,9000126,link,link 100,22.5386663,91.9565556,43,,LRP031,189.0,342.0,0.0,2443.0
N106,9000127,link,link 101,22.5386108,91.9566389,11,,LRP031a,189.0,342.0,0.0,2443.0
N106,9000128,link,link 102,22.5385552,91.9651111,870,,LRP032,189.0,342.0,0.0,2443.0
N106,9000129,link,link 103,22.538333,91.9667216,167,,LRP032a,189.0,342.0,0.0,2443.0
N106,9000130,link,link 104,22.5382219,91.9688049,214,,LRP032b,189.0,342.0,0.0,2443.0
N106,9000131,link,link 105,22.5406108,91.9691104,267,,LRP032c,189.0,342.0,0.0,2443.0
N106,9000132,bridge,GODAR PAR ARCH,22.5406108,91.96919375,12,A,LRP032c,189.0,342.0,0.0,2443.0
N106,9000133,link,link 106,22.5406108,91.9692771,0,,LRP032d,189.0,342.0,0.0,2443.0
N106,9000134,link,link 107,22.5411108,91.9718049,265,,LRP033,189.0,342.0,0.0,2443.0
N106,9000135,link,link 108,22.5412497,91.973166,141,,LRP033a,189.0,342.0,0.0,2443.0
N106,9000136,bridge,AMTULA BOX,22.5412497,91.973166,3,B,LRP033a,189.0,342.0,0.0,2443.0
N106,9000137,link,link 109,22.5413886,91.9742216,110,,LRP033b,189.0,342.0,0.0,2443.0
N106,9000138,link,link 110,22.5413886,91.9742493,3,,LRP034,189.0,342.0,0.0,2443.0
N106,9000139,link,link 111,22.5417219,91.9755549,139,,LRP034a,189.0,342.0,0.0,2443.0
N106,9000140,link,link 112,22.5421108,91.976416,98,,LRP034b,189.0,342.0,0.0,2443.0
N106,9000141,link,link 113,22.5418052,91.977166,84,,LRP034c,189.0,342.0,0.0,2443.0
N106,9000142,link,link 114,22.5404997,91.9781104,175,,LRP034d,189.0,342.0,0.0,2443.0
N106,9000143,link,link 115,22.5394441,91.9801938,244,,LRP034e,189.0,342.0,0.0,2443.0
N106,9000144,link,link 116,22.5389719,91.9820271,195,,LRP034f,189.0,342.0,0.0,2443.0
N106,9000145,bridge,Morartak,22.5389719,91.9820271,5,C,LRP034f,189.0,342.0,0.0,2443.0
N106,9000146,link,link 117,22.539083,91.9822493,26,,LRP035,189.0,342.0,0.0,2443.0
N106,9000147,link,link 118,22.5396108,91.9833049,123,,LRP035a,189.0,342.0,0.0,2443.0
N106,9000148,link,link 119,22.5404163,91.9842774,134,,LRP035b,189.0,342.0,0.0,2443.0
N106,9000149,bridge,MONARTECK CULVERT,22.5404163,91.9842774,5,B,LRP035b,189.0,342.0,0.0,2443.0
N106,9000150,link,link 120,22.542083,91.9851941,208,,LRP035c,189.0,342.0,0.0,2443.0
N106,9000151,link,link 121,22.5429719,91.9854163,101,,LRP035d,189.0,342.0,0.0,2443.0
N106,9000152,bridge,CHAIRMAN GHAT BOX CULVERT(R) (2 bridges at crossing),22.5429719,91.9854163,2,D,LRP035d,189.0,342.0,0.0,2443.0
N106,9000153,link,link 122,22.5443886,91.9855552,158,,LRP035e,189.0,342.0,0.0,2443.0
N106,9000154,link,link 123,22.5459997,91.9871108,240,,LRP036,189.0,342.0,0.0,2443.0
N106,9000155,link,link 124,22.5464441,91.987583,69,,LRP036a,189.0,342.0,0.0,2443.0
N106,9000156,link,link 125,22.5468052,91.9886941,121,,LRP036b,189.0,342.0,0.0,2443.0
N106,9000157,link,link 126,22.5464441,91.9896941,110,,LRP036c,189.0,342.0,0.0,2443.0
N106,9000158,bridge,BETBUNIA BOX CULVERT,22.5464441,91.9896941,3,A,LRP036c,189.0,342.0,0.0,2443.0
N106,9000159,link,link 127,22.5450552,91.9926941,345,,LRP036d,189.0,342.0,0.0,2443.0
N106,9000160,link,link 128,22.545249035185183,91.99390279907408,126,,LRP036e,189.0,342.0,0.0,2443.0
N106,9000161,link,link 129,22.5455274,91.9956386,181,,LRP036f,189.0,342.0,0.0,2443.0
N106,9000162,bridge,BETBEAINA BOX CULVERT,22.5455274,91.9956386,12,A,LRP036f,189.0,342.0,0.0,2443.0
N106,9000163,link,link 130,22.5456108,91.9959163,30,,LRP036g,189.0,342.0,0.0,2443.0
N106,9000164,link,link 131,22.5457497,91.9966386,76,,LRP037,189.0,342.0,0.0,2443.0
N106,9000165,link,link 132,22.5458886,91.9983608,178,,LRP037a,189.0,342.0,0.0,2443.0
N106,9000166,link,link 133,22.5454719,92.0003333,208,,LRP037b,189.0,342.0,0.0,2443.0
N106,9000167,link,link 134,22.5455274,92.0050278,482,,LRP037c,189.0,342.0,0.0,2443.0
N106,9000168,bridge,SUP NALA SUBMARGE,22.5455274,92.0050278,4,A,LRP037c,189.0,342.0,0.0,2443.0
N106,9000169,link,link 135,22.5453052,92.0053611,42,,LRP038,189.0,342.0,0.0,2443.0
N106,9000170,link,link 136,22.5439719,92.0088611,389,,LRP038a,189.0,342.0,0.0,2443.0
N106,9000171,link,link 137,22.5439163,92.0099167,109,,LRP038b,189.0,342.0,0.0,2443.0
N106,9000172,bridge,SIKDAR PARA (2) CULVERT,22.5439163,92.0099167,3,A,LRP038b,189.0,342.0,0.0,2443.0
N106,9000173,link,link 138,22.5479441,92.0118611,490,,LRP039,189.0,342.0,0.0,2443.0
N106,9000174,link,link 139,22.5481941,92.012,31,,LRP039a,189.0,342.0,0.0,2443.0
N106,9000175,link,link 140,22.549833,92.0133056,226,,LRP039b,189.0,342.0,0.0,2443.0
N106,9000176,bridge,RANGUNID,22.549833,92.0133056,3,A,LRP039b,189.0,342.0,0.0,2443.0
N106,9000177,link,link 141,22.5524444,92.0162222,417,,LRP039c,189.0,342.0,0.0,2443.0
N106,9000178,link,link 142,22.5526389,92.0165278,38,,LRP039d,189.0,342.0,0.0,2443.0
N106,9000179,bridge,THANDHA CHOR ARCH MASONRY,22.552708350000003,92.01663855,2,D,LRP039d,189.0,342.0,0.0,2443.0
N106,9000180,link,link 143,22.5527778,92.0167493,0,,LRP039e,189.0,342.0,0.0,2443.0
N106,9000181,link,link 144,22.5529444,92.0174438,74,,LRP040,189.0,342.0,0.0,2443.0
N106,9000182,link,link 145,22.5530278,92.0179716,55,,LRP040a,189.0,342.0,0.0,2443.0
N106,9000183,bridge,THANDHA CHOR ARCH MASONRY,22.5530278,92.0179716,2,D,LRP040a,189.0,342.0,0.0,2443.0
N106,9000184,link,link 146,22.5541667,92.0198604,232,,LRP040b,189.0,342.0,0.0,2443.0
N106,9000185,link,link 147,22.5552778,92.0236382,407,,LRP040c,189.0,342.0,0.0,2443.0
N106,9000186,link,link 148,22.5559167,92.0266938,322,,LRP041,189.0,342.0,0.0,2443.0
N106,9000187,link,link 149,22.5585278,92.0325827,671,,LRP041a,189.0,342.0,0.0,2443.0
N106,9000188,link,link 150,22.5597778,92.0346108,250,,LRP042,189.0,342.0,0.0,2443.0
N106,9000189,link,link 151,22.5611111,92.0359997,206,,LRP042a,189.0,342.0,0.0,2443.0
N106,9000190,link,link 152,22.5638611,92.0381386,376,,LRP042b,189.0,342.0,0.0,2443.0
N106,9000191,bridge,Rahirhat Bridge (2 bridges at crossing),22.5638611,92.0381386,128,C,LRP042b,189.0,342.0,0.0,2443.0
N106,9000192,link,link 153,22.5683882,92.0397774,531,,LRP043,189.0,342.0,0.0,2443.0
N106,9000193,link,link 154,22.569666,92.0404997,160,,LRP043a,189.0,342.0,0.0,2443.0
N106,9000194,bridge,RANIARAT ARCH,22.57022155,92.040708,3,B,LRP043a,189.0,342.0,0.0,2443.0
N106,9000195,link,link 155,22.5707771,92.0409163,0,,LRP043b,189.0,342.0,0.0,2443.0
N106,9000196,link,link 156,22.5746938,92.0427497,474,,LRP043c,189.0,342.0,0.0,2443.0
N106,9000197,bridge,RANIRAT ARCK,22.5746938,92.0427497,7,A,LRP043c,189.0,342.0,0.0,2443.0
N106,9000198,link,link 157,22.5758049,92.0435552,149,,LRP044,189.0,342.0,0.0,2443.0
N106,9000199,link,link 158,22.5762493,92.0440274,69,,LRP044a,189.0,342.0,0.0,2443.0
N106,9000200,link,link 159,22.5774993,92.0454719,203,,LRP044b,189.0,342.0,0.0,2443.0
N106,9000201,link,link 160,22.5798049,92.0476663,341,,LRP044c,189.0,342.0,0.0,2443.0
N106,9000202,link,link 161,22.5807493,92.0488052,157,,LRP044d,189.0,342.0,0.0,2443.0
N106,9000203,bridge,GUBTULL CULVERT,22.5807493,92.0488052,3,A,LRP044d,189.0,342.0,0.0,2443.0
N106,9000204,link,link 162,22.5815827,92.0501389,165,,LRP045,189.0,342.0,0.0,2443.0
N106,9000205,link,link 163,22.5839441,92.0558611,644,,LRP045a,189.0,342.0,0.0,2443.0
N106,9000206,link,link 164,22.5852774,92.0595833,410,,LRP046,189.0,342.0,0.0,2443.0
N106,9000207,link,link 165,22.5869163,92.0629722,393,,LRP046a,189.0,342.0,0.0,2443.0
N106,9000208,link,link 166,22.5900274,92.0690827,716,,LRP047,189.0,342.0,0.0,2443.0
N106,9000209,link,link 167,22.5935552,92.0714716,463,,LRP047a,189.0,342.0,0.0,2443.0
N106,9000210,bridge,MOGI CHORI,22.5935413,92.0715549,3,A,LRP047a,189.0,342.0,0.0,2443.0
N106,9000211,link,link 168,22.5935274,92.0716382,0,,LRP047b,189.0,342.0,0.0,2443.0
N106,9000212,link,link 169,22.5942497,92.0758049,435,,LRP048,189.0,342.0,0.0,2443.0
N106,9000213,link,link 170,22.5943052,92.0758604,8,,LRP048a,189.0,342.0,0.0,2443.0
N106,9000214,link,link 171,22.5969997,92.0788604,430,,LRP048b,189.0,342.0,0.0,2443.0
