bridge_id,broken_pairs,broken_pct,road,name,avg_trucks_crossed,betweenness,combined_score,criticality_rank
7000101,0,0.0,N207,KAKIA BAZAR BOX CULVERT,5291.3,0.1104413106943571,0.1891357981907741,530
7000099,0,0.0,N207,KALIR BAZAR CULVERT,5290.5,0.1110466502971238,0.1894851423658622,531
7000096,0,0.0,N207,RAZAPUR CULVERT,5291.2,0.1119544180487379,0.1900528315699812,532
7000094,0,0.0,N207,NOWGAON -2 CULVERT,5291.4,0.1125591535201645,0.1904248717191558,533
7000090,0,0.0,N207,Nowgaon Bridge (2 bridges at crossing),5290.6,0.113769953551966,0.191142083909083,534
7000087,0,0.0,N207,ESUPPUR CULVERT,5290.9,0.1146792920450643,0.1917015022566273,535
8000008,0,0.0,N208,PURBO SULTANPUR CULVERT,832.5,0.0864756016725255,0.0717411604640772,536
8000013,0,0.0,N208,MONU PC GIRDER BRIDGE (2 bridges at crossing),832.7,0.0845693256420164,0.070587550426785,537
8000017,0,0.0,N208,ISLAMPUR CULVERT,832.7,0.0830426857456176,0.0696599885893291,538
8000020,0,0.0,N208,ISLAMPUR BOX CULVERT,832.8,0.0818976152036176,0.0689665684556218,539
8000107,0,0.0,N208,RAJAPUR BOX CULVERT,832.1,0.0485542774552924,0.0486915488089747,540
8000104,0,0.0,N208,MOTOP PUR BRIDGE (2 bridges at crossing),832.2,0.0497111889715582,0.0493967759350385,541
8000101,0,0.0,N208,MOTOP PUR BRIDGE (2 bridges at crossing),832.2,0.0508660464412676,0.0500984487520075,542
8000095,0,0.0,N208,CHAN BAG CULVERT,832.4,0.0531778154272428,0.0515076549984971,543
8000086,0,0.0,N208,GOYESPUR,832.6,0.0566371923068465,0.0536141293361743,544
8000074,0,0.0,N208,TAI JURI BOX CULVERT,832.8,0.0612358400675853,0.0564128063303906,545
8000071,0,0.0,N208,Kuchimora Bridge,832.8,0.0623838104400178,0.0571102946578672,546
8000067,0,0.0,N208,UDNACHARA BRIDGE (2 bridges at crossing),832.9,0.0639145584295291,0.058042658810056,547
8000046,0,0.0,N208,Chatura Box Culvert,832.5,0.0719538549983289,0.0629179808393598,548
8000044,0,0.0,N208,CHATURACAHEL BOX CULVERT,832.5,0.0727191685799506,0.0633829730576776,549
8000041,0,0.0,N208,MOLAL BOX CULVERT,832.6,0.0738678639099912,0.0640832081611892,550
8000039,0,0.0,N208,ASRAKAPUL BOX CULVERT,832.6,0.074634264928025,0.0645488610883742,551
8000035,0,0.0,N208,Longuchhara Bridge (2 bridges at crossing),832.6,0.0761667044852885,0.0654799467064551,552
8000032,0,0.0,N208,KADOM HATE BOX CULVERT,832.7,0.077314916510257,0.0661798881615813,553
8000028,0,0.0,N208,TALTOLA BOX CULVERT,832.6,0.0788440937582841,0.0671066853496038,554
8000025,0,0.0,N208,RAISREE SETU BOX CULVERT,832.6,0.0799900100841603,0.0678029256714424,555
8000022,0,0.0,N208,RAISREE CULVERT,832.6,0.0811345973210883,0.0684983584602211,556
3000211,0,0.0,N102,Bridge start,13488.1,0.396497681464743,0.5519821281799042,557
3000146,0,0.0,N102,CHOTICHOIMOHARI RCC GIDER BRIGDE (2 bridges at crossing),13520.6,0.3983323075183178,0.5538463660744374,558
3000199,0,0.0,N102,Bridge start,13495.5,0.3968142462869483,0.5523451343281611,559
2000673,0,0.0,N2,AUGON BOX CULVERT,20625.8,0.1979224285693227,0.5959480214286752,560
2000752,0,0.0,N2,SYADPUR,20641.9,0.1737564500082524,0.5816364765414804,561
2000744,0,0.0,N2,Minazpur Bridge,20639.7,0.1762237224011659,0.5830848128730163,562
2000731,0,0.0,N2,Batapur Bridge (2 bridges at crossing),20636.2,0.180237691850969,0.5854429155050644,563
2000727,0,0.0,N2,batapur,20634.9,0.1814696364796735,0.5861614432945698,564
2000722,0,0.0,N2,RATUM PUR (3) (2 bridges at crossing),20633.4,0.1830066674351217,0.58706072402046,565
2000718,0,0.0,N2,Bridge start,20632.1,0.1842328124029614,0.5877757280293401,566
2000716,0,0.0,N2,Dhaka Katpass Bridge (2 bridges at crossing),20632.5,0.1848458848868812,0.5881574462200768,567
2000712,0,0.0,N2,DHAKA KHATENPASS BRIDGE,20632.1,0.1860700966344326,0.5888920323665267,568
2000709,0,0.0,N2,VHARDEV CULVERT,20629.9,0.186987530487488,0.5893987117381065,569
2000706,0,0.0,N2,Bridge start,20630.5,0.1879031519465232,0.5899688664250318,570
2000702,0,0.0,N2,Bizrapar Bridge (2 bridges at crossing),20631.1,0.1891212015544057,0.5907227715891358,571
2000697,0,0.0,N2,SHADARGHAT 1,20630.2,0.1906427667475477,0.5916264933874333,572
2000695,0,0.0,N2,SHADUGHAT,20628.8,0.1912512478332829,0.5919639084562858,573
2000693,0,0.0,N2,DHAKA SHAISTAGANG HALIGAN,20628.8,0.19185900396141,0.5923331713009555,574
2000691,0,0.0,N2,SODORPUR NOTUNBAZAR,20629.4,0.1924668809158051,0.5927163453784626,575
2000689,0,0.0,N2,NALSUZA,20629.4,0.1930748786964682,0.5930857550473252,576
2000685,0,0.0,N2,NOLSUZA 2 CULVERT,20627.1,0.194288457732434,0.5937700611636161,577
2000683,0,0.0,N2,NORTH DEVPARA 2 CULVER,20627.1,0.1948937973352008,0.5941378557663588,578
2000679,0,0.0,N2,DEVPARA BOXCULVERT,20627.0,0.1961061681084865,0.5948721664377363,579
2000757,0,0.0,N2,Umarpur Bridge (2 bridges at crossing),20642.4,0.1722090279937547,0.5807078193407355,580
2000761,0,0.0,N2,Chaar Nopul (2 bridges at crossing),20642.8,0.1709676589161448,0.579962808676603,581
2000767,0,0.0,N2,Aminnagar Bridge (2 bridges at crossing),20645.8,0.1691017388591535,0.5788982947762846,582
2000826,0,0.0,N2,SIMMANPUR BOX CULVERT,17520.3,0.134716214136045,0.4859226886738273,583
2000856,0,0.0,N2,KUTUB PUR BOX CULVERT,17532.2,0.1232325231448757,0.4792198329112423,584
2000853,0,0.0,N2,NAZIR BAZAR,17531.7,0.1243807351698442,0.4799059365456276,585
2000851,0,0.0,N2,AHAMAD NAGAR CULVERT,17530.1,0.125146894535342,0.4803345417933108,586
2000848,0,0.0,N2,KURRZ BAZAR BOX CULVERT,17530.5,0.1262958315179186,0.4810418426313856,587
2000846,0,0.0,N2,KURRA BAZR BOX CULVERT,17528.7,0.1270613867520763,0.4814654682116733,588
2000836,0,0.0,N2,DAYA MIR BOX CULVERT,17522.0,0.1308895254016688,0.4836368613289079,589
2000832,0,0.0,N2,MOHAMMAD PUR CULVERT,17521.8,0.1324203942174481,0.4845623799828226,590
2000829,0,0.0,N2,KASIKAPON BOX CULVERT,17520.1,0.1335686062424166,0.4852208079757261,591
2000824,0,0.0,N2,CHANDPUR BOX CULVERT,17518.8,0.1354815277176667,0.4863530863402928,592
2000771,0,0.0,N2,GRAM SHERPUR BRIDGE (2 bridges at crossing),20647.1,0.1678555367308229,0.5781711043594092,593
2000820,0,0.0,N2,TAJPUR BAZAR BOX,17518.4,0.1370133631435901,0.4872745796840647,594
2000816,0,0.0,N2,GOYNAGAT BOXCULVERT,17514.9,0.1385470109635339,0.4881256788021205,595
2000806,0,0.0,N2,BROMMON GRAM (2 bridges at crossing),17509.2,0.1423965358625654,0.4903331288949783,596
2000801,0,0.0,N2,Narkila Bridge (2 bridges at crossing),17507.8,0.1443239564899776,0.4914719104076509,597
2000796,0,0.0,N2,Onish Mill Bridge (2 bridges at crossing),17507.3,0.1462540352952861,0.4926330637175548,598
2000786,0,0.0,N2,Katen Bridge (2 bridges at crossing),17502.5,0.150127483795385,0.4948758061366024,599
2000783,0,0.0,N2,SHALIPUR BRIDGE (2 bridges at crossing),17501.7,0.1512957529808444,0.4955671772686124,600
2000778,0,0.0,N2,Bridge start,17499.2,0.1532439557263555,0.4966932163238331,601
2000677,0,0.0,N2,ANGOOM BOX CUL,20627.3,0.1967115077112532,0.5952468799508495,602
2000666,0,0.0,N2,MALAR BATAR,20623.6,0.2000406338739342,0.5971842702138391,603
2000862,0,0.0,N2,ROSID PUR BOX CULVERT,17533.4,0.1209340450483824,0.4778509902437473,604
2000662,0,0.0,N2,GARIPUR,20624.4,0.2012513130794676,0.5979383098469792,605
2000576,0,0.0,N2,RAJSURAT BOX CULVERT,20611.7,0.2267117034498074,0.6131147328399658,606
2000572,0,0.0,N2,PUTA JURI SCHOOL,20610.8,0.2278701857075574,0.613797851288714,607
2000568,0,0.0,N2,PUTA JURI BOX CULVERT,20610.8,0.2290267347450191,0.6145005518750319,608
2000566,0,0.0,N2,Putajuri Bridge (2 bridges at crossing),20609.4,0.2296035593485337,0.6148187329746393,609
2000562,0,0.0,N2,MONDUL KAFON,20608.8,0.2307560002928828,0.6155050997289402,610
2000557,0,0.0,N2,SHOURATUL,20607.9,0.232292427116991,0.6164178512150895,611
2000553,0,0.0,N2,Bridge start,20607.5,0.2336044795613909,0.6172058079555901,612
2000547,0,0.0,N2,Bridge start,20605.5,0.2355727394673929,0.6183555649360901,613
2000540,0,0.0,N2,CHALTA BOX CULVERT,20602.8,0.2378714592164223,0.6196899598759255,614
2000536,0,0.0,N2,KABIR PUR CULVERT,20600.8,0.2391856865336466,0.6204423371788513,615
1000025,0,0.0,N1,NOYAPARA CULVERT,9527.9,0.0110065480587689,0.2264296885677339,616
2000531,0,0.0,N2,KABIR PUR,20601.9,0.2408267489058577,0.6214647896095812,617
2000528,0,0.0,N2,JANNJALIA,20600.7,0.2418103351406526,0.6220347251384839,618
2000526,0,0.0,N2,JANJJALIA,20601.1,0.2424661197103166,0.6224423945052824,619
2000520,0,0.0,N2,Bridge start,20598.9,0.2444336546587104,0.6235870984062907,620
2000510,0,0.0,N2,MIRPUR BOX CULVERT,20595.6,0.2477273787248624,0.6255122041388753,621
2000508,0,0.0,N2,MIRPUR BOX CULVERT,20596.0,0.2483867276694328,0.6259220391625164,622
2000448,0,0.0,N2,CHARA BOX CULVERT,29383.0,0.3876771826600773,0.9132075631857728,623
2000453,0,0.0,N2,GORIPUR BOX CULVERT,29383.3,0.3866189862047816,0.9125715389562592,624
2000578,0,0.0,N2,SHUKCHAR,20611.3,0.2261320998421284,0.6127533497999196,625
2000581,0,0.0,N2,SHUKCHAR,20612.9,0.2252617882335996,0.6122614633251778,626
2000585,0,0.0,N2,COLTANPUR BOX CULVERT,20612.0,0.2240990770564691,0.6115342619908343,627
2000632,0,0.0,N2,SATAIHUL,20620.5,0.2102619320168586,0.6033230710978986,628
2000658,0,0.0,N2,DEWPARA CUVERT,20622.9,0.2024624755900732,0.5986395981489977,629
2000653,0,0.0,N2,MURAURA CULVERT,20622.3,0.2039715956776094,0.5995426774117408,630
2000651,0,0.0,N2,MARAURA CULVERT,20620.8,0.2045746395812838,0.5998744826328005,631
2000646,0,0.0,N2,MARAURA,20621.1,0.2060789266180993,0.6007953821428009,632
2000644,0,0.0,N2,SATAIHAL BOX CULVERT,20621.1,0.2066789498650733,0.601159946613304,633
2000642,0,0.0,N2,SATAIHAL BOX CULVERT,20621.1,0.2072780065019031,0.6015239237870361,634
2000639,0,0.0,N2,SATAIHUL,20621.2,0.2081747790631276,0.6020710946696459,635
2000634,0,0.0,N2,SATHAIL CULVERT,20620.3,0.2096667418206053,0.6029568305043362,636
2000629,0,0.0,N2,SATAIHULL,20619.1,0.2111536298748264,0.603832564120609,637
2000594,0,0.0,N2,BARO CHAR BOX CULVERT,20614.4,0.221474368036329,0.6099948823046605,638
2000627,0,0.0,N2,KURGGUB BOX CULVERT,20619.8,0.2117480951134715,0.6042098957588775,639
2000622,0,0.0,N2,KORAGU BOX CULVERT,20617.5,0.2132331707736723,0.6050591588556802,640
2000618,0,0.0,N2,PANIUNDAPC GIRDIR (2 bridges at crossing),20617.9,0.2144183556366541,0.6057884833226617,641
2000614,0,0.0,N2,BOROKADI BOX CULVERT,20615.7,0.2156012448005436,0.6064564490699352,642
2000610,0,0.0,N2,VORGOU BOX CULVERT,20616.8,0.2167809924814646,0.6071986141167784,643
2000606,0,0.0,N2,BARIMA BOX CULVERT,20615.3,0.2179583236370253,0.6078793470318172,644
2000600,0,0.0,N2,RAKONPUR BOX CULVERT,20614.8,0.2197188831883055,0.608937503170534,645
2000597,0,0.0,N2,Rokonpur Bridge (2 bridges at crossing),20615.3,0.2205972901567914,0.6094827406283249,646
2000859,0,0.0,N2,ROSID PUR,17531.8,0.1220834653360311,0.4785124586610711,647
2000867,0,0.0,N2,LALA BAZAR START,17536.2,0.1190203986155242,0.4767528659584547,648
3000194,0,0.0,N102,AWARON CULVERT,13496.9,0.3969420804785106,0.552455092574501,649
2000093,0,0.0,N2,UTTAR BAYANDA CULVERT,20760.8,0.0888002990691785,0.5327606809833058,650
3000062,0,0.0,N102,Compani Ganj Bridge (2 bridges at crossing),13550.1,0.4025037135953475,0.5570612048087875,651
3000057,0,0.0,N102,Bangl Bari Bridge (2 bridges at crossing),13551.9,0.4027886219353323,0.5572758239942174,652
3000044,0,0.0,N102,BARRA BOX CULVERT,13560.8,0.4035342408352671,0.557934111048486,653
3000032,0,0.0,N102,HATAMARA BOX CULVERT.,13575.3,0.4042495323419296,0.5587031246601514,654
3000027,0,0.0,N102,KONSENOGOR BOX CUL,13578.0,0.4045641639438467,0.558956559952396,655
3000023,0,0.0,N102,Barura Bridge (2 bridges at crossing),13580.7,0.4048168116702709,0.5591723348392101,656
3000020,0,0.0,N102,RAMPUR,13583.7,0.4050067505635941,0.5593569277583861,657
3000015,0,0.0,N102,DEAB POR SLAB CULVERT,13587.2,0.4053276651314481,0.5596326309072959,658
3000011,0,0.0,N102,ZUMUR BOX CULVERT,13589.3,0.4055890123491695,0.5598398536443068,659
3000009,0,0.0,N102,SHABAR BAZAR,13590.2,0.4057197463711642,0.5599400422636751,660
3000007,0,0.0,N102,Brorechon,13590.4,0.4058495137830148,0.5600234994620749,661
3000003,0,0.0,N102,PORISPUR BOX CULVERT,13592.0,0.4061073570389638,0.5602170617310073,662
2000065,0,0.0,N2,RAINADI BOX CULVERT,20770.0,0.090415867098838,0.5339544540417068,663
2000068,0,0.0,N2,KANDA PARA BOX CULVERT,20768.3,0.0902450187558615,0.5338114421786937,664
2000070,0,0.0,N2,NAWPARA BOX CULVERT,20769.0,0.0901307171063172,0.5337581384597389,665
2000077,0,0.0,N2,KURIRPARA BOX CULVERT,20765.1,0.0897288489388916,0.5334240239924434,666
2000079,0,0.0,N2,CHAITABOR BOX CULVERT,20764.4,0.0896141848105432,0.533338211788804,667
2000084,0,0.0,N2,Panchdona Bridge (2 bridges at crossing),20763.5,0.0893261349875899,0.5331424406199804,668
2000087,0,0.0,N2,BOLTIRISH KANE CULVERT,20762.7,0.089152749292985,0.5330186438340552,669
3000073,0,0.0,N102,GAFUR NAGOR RCC GIDER BRIDGE (2 bridges at crossing),13543.7,0.4018727588237611,0.556530243420381,670
3000079,0,0.0,N102,CMB Bazar Bridge (2 bridges at crossing),13541.1,0.4015305788327361,0.5562623764736241,671
3000084,0,0.0,N102,YOUSUF PUR BRIDGE (2 bridges at crossing),13539.9,0.4012433747936589,0.5560602002791044,672
2000458,0,0.0,N2,SHARALDI BOX CULVERT,29385.4,0.38556054809695,0.9119768813647752,673
3000189,0,0.0,N102,Bridge start,13499.8,0.3970734186318455,0.5526017743234876,674
3000183,0,0.0,N102,MATIA PARA BOX CULVERT,13503.3,0.3972338759157724,0.5527799862084368,675
3000178,0,0.0,N102,CHATURA CULVERT,13505.9,0.3973689596834158,0.5529220248220399,676
3000174,0,0.0,N102,TILLACK PUR RCC GIDER BRIDGE (2 bridges at crossing),13508.5,0.3974807239813318,0.5530498949010464,677
3000168,0,0.0,N102,Saidabad Bridge (2 bridges at crossing),13511.3,0.3976479475362678,0.5532160737391938,678
3000163,0,0.0,N102,MONKASHA RCC GRIDER BRIDGE,13513.8,0.3977829104776431,0.5533557326372437,679
3000155,0,0.0,N102,Kharer bazar Bridge (2 bridges at crossing),13517.4,0.3980144136071643,0.5535794171383069,680
3000149,0,0.0,N102,MIRPUKUR CULVERT,13520.1,0.3982248929660504,0.5537695712034929,681
3000132,0,0.0,N102,MOKIMPUR RCC GRIDER BRIDGE,13527.9,0.3988469065938035,0.5543273883451646,682
3000090,0,0.0,N102,USUP - PUR BOX CULVERT,13538.2,0.4008970867095213,0.5558105940521827,683
3000127,0,0.0,N102,MURPUR BOX,13529.2,0.3990356372244466,0.5544720399846111,684
3000121,0,0.0,N102,MUDUPPUR BOX CULVERT,13531.0,0.3992613406931029,0.5546506872428265,685
3000117,0,0.0,N102,BRAMMON PARA BOX CULVERT,13532.1,0.3994114069179804,0.5547672344045255,686
3000114,0,0.0,N102,BRAMMON PARA BOX CULVERT,13532.5,0.3995216004744122,0.5548434114502293,687
3000109,0,0.0,N102,HAJIBARI BOX CULVERT,13532.8,0.3997816790163195,0.5550083498980056,688
3000106,0,0.0,N102,SONG CHAIL RCC GIDER BRIDGE,13534.7,0.3999600790010471,0.5551605626239546,689
3000099,0,0.0,N102,SHALGANG BOX CULVERT,13536.6,0.4003743922740784,0.5554561124680383,690
3000096,0,0.0,N102,NAYAPARA BOX CULVERT,13537.6,0.4005497111889715,0.5555856964544188,691
2000090,0,0.0,N2,SHIKANDI BOX CULVERT,20762.4,0.0889773095518239,0.5329051305597761,692
2000100,0,0.0,N2,BAGDI BOX CULVERT,20758.8,0.0883839317495909,0.5324615768301272,693
2000870,0,0.0,N2,LALA BAZAR (2 bridges at crossing),17538.6,0.1178749655947201,0.4761122705679651,694
2000103,0,0.0,N2,BAGDI - 2 CULVERT,20757.9,0.0882026923475649,0.5323307019544821,695
2000396,0,0.0,N2,NARAONPUR CULVERT,29374.6,0.3986078518225313,0.919655132404326,696
2000399,0,0.0,N2,ITAKHOLA BOX CULVERT,29375.7,0.3979851132371701,0.9193021357977332,697
2000408,0,0.0,N2,PATONPUR,29377.9,0.3961075938584491,0.91821212390851,698
2000417,0,0.0,N2,Shapur Bridge (2 bridges at crossing),29379.9,0.3942245164713993,0.9171141224559408,699
2000419,0,0.0,N2,SAHAPUR BOX CULVERT,29380.7,0.3938052493213792,0.9168778329092409,700
2000424,0,0.0,N2,HORI TOLA BOX CULVERT,29379.6,0.3927538191370926,0.9162136315087274,701
2000429,0,0.0,N2,SHIBPUR BOX CULVERT,29382.7,0.391702509779074,0.9156463682654968,702
2000439,0,0.0,N2,RIAZ NAGAR BOX CULVERT,29380.7,0.3895882917413071,0.9143156773343262,703
2000905,0,0.0,N2,SYHAT RAIL LINE OVER BRIDGE (2 bridges at crossing),17547.8,0.1048033757892673,0.4683823628417378,704
2000902,0,0.0,N2,FIRUSPUR (2),17546.3,0.1058664052952836,0.4689936479136241,705
2000898,0,0.0,N2,Daudpur,17546.4,0.1072844223767348,0.4698575185799128,706
2000896,0,0.0,N2,CHANDRIPUR,17546.8,0.1079930684386563,0.4702973057388669,707
2000892,0,0.0,N2,BALIADIKONE CULVERT,17545.7,0.1094797148403413,0.471175198834404,708
2000888,0,0.0,N2,Teli Bazar Bridge,17544.0,0.1110078046519563,0.4720644344582502,709
2000885,0,0.0,N2,KETLI 2 CULVERT,17542.4,0.1121528751939563,0.4727232600401053,710
2000882,0,0.0,N2,KETLIL CULVERT,17543.0,0.1132961333419361,0.4734317231165649,711
2000879,0,0.0,N2,LALA BAZAR,17540.5,0.11444035810006,0.4740692780826341,712
2000877,0,0.0,N2,LALA BAZAR,17541.0,0.1152038592876614,0.4745447006367907,713
2000874,0,0.0,N2,LALA BAZAR,17538.8,0.1163489298296615,0.4751896883979047,714
2000391,0,0.0,N2,BELGOR CULVERT,29374.6,0.3996435745919757,0.920284420894288,715
2000388,0,0.0,N2,JAGADISHPUR 2 BOX CULVERT,29375.3,0.4002634737600385,0.9206772057788396,716
2000263,0,0.0,N2,BATHTOLA-2 BOX CULVERT,20715.2,0.1255369217285019,0.5540295874435024,717
2000192,0,0.0,N2,Noya Kandi Bridge (2 bridges at crossing),20734.5,0.0997010033171643,0.5387772156831919,718
2000106,0,0.0,N2,BASAIL BRIDGE OVER ROAD (2 bridges at crossing),20757.8,0.0880196405515187,0.5322171763250461,719
2000110,0,0.0,N2,Bala Nagar Bridge (2 bridges at crossing),20756.3,0.0877727924859593,0.5320326008603389,720
2000128,0,0.0,N2,ITAKHOLA CULVERT,20754.2,0.0866404087021011,0.5312961503206989,721
2000139,0,0.0,N2,Simbi Bridge (2 bridges at crossing),20751.1,0.0859358707332922,0.5307965889796866,722
2000167,0,0.0,N2,Bitimargal Bridge (2 bridges at crossing),20739.1,0.0904591229027882,0.533268087804045,723
2000175,0,0.0,N2,BRIDE OVER ARIAL RCC GIDER BRIDGE (2 bridges at crossing),20737.3,0.0934264952190254,0.5350295020162249,724
2000178,0,0.0,N2,SHIBPUR RCC GIDER BRIDGE (2 bridges at crossing),20736.5,0.0945378552322486,0.5356862960508513,725
2000185,0,0.0,N2,Khamachor Bridge (2 bridges at crossing),20736.2,0.097123174889015,0.5372501757662063,726
2000196,0,0.0,N2,Patila Dua Bridge (2 bridges at crossing),20733.4,0.1011755670920476,0.5396477675690934,727
2000252,0,0.0,N2,SUNSRAMPUR CULVERT,20719.2,0.1215774449255746,0.5517161251841949,728
2000202,0,0.0,N2,NARAYAN PUR RCC GIDER BRIDGE (2 bridges at crossing),20731.4,0.1033814922672396,0.5409419261431253,729
2000209,0,0.0,N2,Mahmudabad Bridge (2 bridges at crossing),20730.0,0.1059502587252877,0.5424703790632546,730
2000217,0,0.0,N2,OLD BRAMMAPULRA,20729.1,0.108877395894275,0.5442281037784593,731
2000221,0,0.0,N2,JAKANNATHPUR,20727.5,0.1103379438220683,0.5450786083438994,732
2000225,0,0.0,N2,KOMOLPUR CULVERT (1),20726.4,0.1117970418346453,0.5459397634814673,733
2000231,0,0.0,N2,NEAR BHAIRAB SLAB CULVERT,20726.0,0.113979526713842,0.5472565809641153,734
2000241,0,0.0,N2,SONARAMPUR,20723.1,0.1176068521059897,0.5493936027085657,735
2000248,0,0.0,N2,Sonarampur Bridge (2 bridges at crossing),20721.4,0.12013526259052,0.5508906170781418,736
2000534,0,0.0,N2,ISLAMABAD,20601.6,0.2398426189528567,0.6208599291743926,737
