bridge_id,name,road,condition,length,broken_down,total_delay_min,vehicles_delayed,replication,seed
1000584,Bridge start,N1,B,0,False,0,0,5,5678901
1000587,ROYL CIMINT GATE CULVETRT,N1,A,4,False,0,0,5,5678901
1000592,Bridge start,N1,B,0,False,0,0,5,5678901
1000599,Bridge start,N1,B,0,False,0,0,5,5678901
1000606,Bridge start,N1,B,0,False,0,0,5,5678901
1000611,Bridge start,N1,B,0,False,0,0,5,5678901
1000616,Bridge start,N1,B,0,False,0,0,5,5678901
1000621,Bridge start,N1,B,0,False,0,0,5,5678901
1000630,Bridge start,N1,B,0,False,0,0,5,5678901
1000636,Bridge start,N1,B,0,False,0,0,5,5678901
1000642,Bridge start,N1,B,0,False,0,0,5,5678901
1000652,Bridge start,N1,B,0,False,0,0,5,5678901
1000656,Bridge start,N1,B,0,False,0,0,5,5678901
1000660,HAFAS BAGAR BRIDGE (2 bridges at crossing),N1,B,38,False,0,0,5,5678901
1000663,RAZAKATI BRIDGE (2 bridges at crossing),N1,B,39,False,0,0,5,5678901
1000669,Bridge end,N1,B,0,False,0,0,5,5678901
1000710,Patiya Bridge (2 bridges at crossing),N1,B,50,False,0,0,5,5678901
1000722,Srimi Bridge (2 bridges at crossing),N1,B,61,False,0,0,5,5678901
1000732,Korna Bridge (2 bridges at crossing),N1,B,15,False,0,0,5,5678901
1000746,Kanchon Nagar Bridge (2 bridges at crossing),N1,B,13,False,0,0,5,5678901
1000750,Bridge start,N1,B,0,False,0,0,5,5678901
1000758,MAZAR POINT BRIDGE (2 bridges at crossing),N1,C,50,False,0,0,5,5678901
1000761,MAZAR POINT BRIDGE (2 bridges at crossing),N1,C,50,False,0,0,5,5678901
1000773,Sangu Bridge (2 bridges at crossing),N1,B,211,False,0,0,5,5678901
1000777,KATGOR CULVERT,N1,A,9,False,0,0,5,5678901
1000785,Pathanerpul Bridge (2 bridges at crossing),N1,A,34,False,0,0,5,5678901
1000788,Noyakhalar Muk Bridge (2 bridges at crossing),N1,A,28,False,0,0,5,5678901
1000793,NOYA KHALAR MUK (KARANIERHAT) BOX CULVERT,N1,A,20,False,0,0,5,5678901
1000796,KARANERHAT CULVERT,N1,A,5,False,0,0,5,5678901
1000810,RAJGHATA BRIDGE (2 bridges at crossing),N1,A,30,False,0,0,5,5678901
1000814,Khoria Nagar Bridge (2 bridges at crossing),N1,A,38,False,0,0,5,5678901
1000817,NOYA PARA BOX CULVERT,N1,A,2,False,0,0,5,5678901
1000820,PODUA NOYA PARA BOX CULVERT,N1,A,8,False,0,0,5,5678901
1000822,PODUA BAZAR BOX CULVERT,N1,A,13,False,0,0,5,5678901
1000825,PODUA BAZAR BOX CULVERT,N1,A,6,False,0,0,5,5678901
1000828,BARO AWLIA(R),N1,A,14,False,0,0,5,5678901
1000831,TALOCKDNR PARA BOX CULVERT (2 bridges at crossing),N1,A,2,False,0,0,5,5678901
1000834,AMIRABAD BOX CULVERT,N1,A,2,False,0,0,5,5678901
1000840,AMIRABAD LOHAGORA BOX CULVERT,N1,A,10,False,0,0,5,5678901
1000843,LOHAGORA L.S BOX CULVERT,N1,A,3,False,0,0,5,5678901
1000846,DIGIRPARK BOX CULVERT,N1,A,13,False,0,0,5,5678901
1000852,ZADUNAGOR BUS STATION BOX CULVERT,N1,A,14,False,0,0,5,5678901
1000857,Aadunagor bridge (2 bridges at crossing),N1,A,24,False,0,0,5,5678901
1000861,HATIAR PULL PC GIDER BRIDGE (2 bridges at crossing),N1,A,22,False,0,0,5,5678901
1000871,Rataykul Bridge (2 bridges at crossing),N1,A,22,False,0,0,5,5678901
1000874,BONPUKR PARA BOX CULVERT,N1,A,8,False,0,0,5,5678901
1000878,SANTI RCC GIDER BRIDGE (2 bridges at crossing),N1,A,22,False,0,0,5,5678901
1000890,AZIZNAGOR BOX CULVERT,N1,A,2,False,0,0,5,5678901
1000900,HARBHANG CHOR,N1,A,14,False,0,0,5,5678901
1000903,GHOIL MARA BOX CULVERT,N1,A,9,False,0,0,5,5678901
1000906,HARBANG,N1,A,3,False,0,0,5,5678901
1000909,HARBANG,N1,A,3,False,0,0,5,5678901
1000912,HARBANGCHORA (2 bridges at crossing),N1,A,56,False,0,0,5,5678901
1000916,ALIPUR BOX CULVERT,N1,A,14,False,0,0,5,5678901
1000918,HARBANG,N1,A,2,False,0,0,5,5678901
1000927,BODOI TOLA RCC GIDER BRIDGE (2 bridges at crossing),N1,A,46,False,0,0,5,5678901
1000930,BODAITALI BOX CULVERT,N1,A,12,False,0,0,5,5678901
1000933,BODOITOLI BOX CULVERT,N1,A,14,False,0,0,5,5678901
1000937,BANIYAR CHORA,N1,A,14,False,0,0,5,5678901
1000942,NOL BELA BOX CULVERT,N1,A,21,False,0,0,5,5678901
1000951,DIDDA BAZAR BOX CULVERT,N1,A,16,False,0,0,5,5678901
1000954,Bridge start,N1,B,0,False,0,0,5,5678901
1000966,PASIYAKALI (2) (2 bridges at crossing),N1,A,39,False,0,0,5,5678901
1000981,Bridge start,N1,B,0,False,0,0,5,5678901
1000989,Bridge start,N1,B,0,False,0,0,5,5678901
1000993,PAGOLARIBIL,N1,A,4,False,0,0,5,5678901
1001003,Bridge start,N1,B,0,False,0,0,5,5678901
1001027,Eidgaon Bazar Bridge (2 bridges at crossing),N1,A,46,False,0,0,5,5678901
1001030,Goro Bazar Bridge (2 bridges at crossing),N1,A,45,False,0,0,5,5678901
1001038,KALIRCHARA BOX CULVERT,N1,A,8,False,0,0,5,5678901
1001059,JOARIANALA BAZAR PC GIDER BRIDGE(L) (3 bridges at crossing),N1,A,58,False,0,0,5,5678901
1001070,Mitacmari Ramu Bridge (2 bridges at crossing),N1,A,59,False,0,0,5,5678901
1001074,MARULA (WEST),N1,A,3,False,0,0,5,5678901
1001076,MARULA BOX CULVERT,N1,A,2,False,0,0,5,5678901
1001079,RAMU BRAC OFFICE,N1,A,7,False,0,0,5,5678901
1001081,RAMU BY PASS MORE,N1,A,4,False,0,0,5,5678901
1001084,RAMU MOUR BOX CULVDERT,N1,A,13,False,0,0,5,5678901
1001087,ROMA CALLAGE BOX CULVERT,N1,A,19,False,0,0,5,5678901
1001090,ROMA TECHIPUL,N1,A,8,False,0,0,5,5678901
1001093,SAMBAR PUL CULVERT,N1,A,7,False,0,0,5,5678901
1001095,CHAKMARKOOL,N1,A,12,False,0,0,5,5678901
1001098,CHAKMAR KOOL BOX CULVERT,N1,A,9,False,0,0,5,5678901
1001101,KHURUTIA BOX CULVERT,N1,A,2,False,0,0,5,5678901
1001103,KHURULIA CULVERT,N1,A,7,False,0,0,5,5678901
1001105,KHURULIA SCHOOL BOX CULVERT,N1,A,17,False,0,0,5,5678901
1001107,KHURULIA SCHOOL BOX CULVERT,N1,A,19,False,0,0,5,5678901
1001110,KHURULIA CHAIRMAN PARA BOX CULVERT,N1,A,7,False,0,0,5,5678901
1001112,Sarkarpara Bridge (2 bridges at crossing),N1,A,13,False,0,0,5,5678901
1001116,WEST DOVGE BOX CULVERT,N1,A,11,False,0,0,5,5678901
1001118,MUKTAR KUL,N1,A,9,False,0,0,5,5678901
1001122,BAKKHALI BRIDGE (2 bridges at crossing),N1,A,148,False,0,0,5,5678901
1001125,MOHURI RARA BOX,N1,A,4,False,0,0,5,5678901
1001128,RABAR DAM BOX,N1,A,10,False,0,0,5,5678901
1001130,LINK ROAD CULVERT,N1,A,9,False,0,0,5,5678901
1001134,BASIC ARIA (1),N1,C,11,False,0,0,5,5678901
1001143,SHORAR COOL,N1,A,8,False,0,0,5,5678901
1001145,SOUTH MITTA CHORI,N1,B,8,False,0,0,5,5678901
1001150,SOUTH MITHACHARI,N1,B,2,False,0,0,5,5678901
1001155,SOUTH MITHACHARI,N1,A,3,False,0,0,5,5678901
1001162,CHALIYA TOLI -2 ARCH MASONRY,N1,C,1,False,0,0,5,5678901
1001168,PANAR CHORH -3 SLAB CULVERT,N1,C,3,False,0,0,5,5678901
1001172,PANCHARA SLAB CULVERT,N1,B,3,False,0,0,5,5678901
1001174,PANCHARA SLAB CULVERT,N1,C,2,False,0,0,5,5678901
1001176,PANAR CHORA SLAB CULVERT,N1,B,3,False,0,0,5,5678901
1001179,PANCHARA SLAB CULVERT,N1,A,2,False,0,0,5,5678901
1001182,PANCHORI,N1,A,1,False,0,0,5,5678901
1001185,DALA-2 SLAB CULVERT,N1,A,2,False,0,0,5,5678901
1001187,DALA-3 SLAB CULVERT,N1,C,2,False,0,0,5,5678901
1001190,DALA SLAB CULVERT,N1,A,3,False,0,0,5,5678901
1001192,DHALLA SLAB CULVERT,N1,C,2,False,0,0,5,5678901
1001195,PANAR CHORI SLAB CULVERT,N1,A,1,False,0,0,5,5678901
1001199,PANCR CHAR SLAB CULVERT,N1,C,1,False,0,0,5,5678901
1001203,TELA BAGAN SLAB CULVERT,N1,A,1,False,0,0,5,5678901
1001205,PARARHORA CULVERT,N1,B,1,False,0,0,5,5678901
1001210,TULA BAGAN,N1,B,1,False,0,0,5,5678901
1001212,TOLA BAGAN,N1,B,2,False,0,0,5,5678901
1001217,NORTH CONIA PARA BOX CULVERT,N1,A,4,False,0,0,5,5678901
1001222,CONIA PARA,N1,C,11,False,0,0,5,5678901
1001230,Khulna Plong Bridge,N1,B,0,False,0,0,5,5678901
1001234,JASOYA PALONG RCC GIDER BRIDGE,N1,C,5,False,0,0,5,5678901
1001237,Jasoya check post.,N1,B,1,False,0,0,5,5678901
1001240,Bridge start,N1,B,0,False,0,0,5,5678901
1001244,Bridge start,N1,B,0,False,0,0,5,5678901
1001252,Bridge start,N1,B,0,False,0,0,5,5678901
1001257,COURT BAZAR,N1,A,10,False,0,0,5,5678901
1001259,COURT BAZAR,N1,A,10,False,0,0,5,5678901
1001266,EJILA,N1,C,11,False,0,0,5,5678901
1001271,Bridge start,N1,B,0,False,0,0,5,5678901
1001274,Bridge start,N1,B,0,False,0,0,5,5678901
1001278,JADIMORA (3),N1,A,17,False,0,0,5,5678901
1001281,JADIMORA (1),N1,A,2,False,0,0,5,5678901
1001283,WEST OGALA,N1,C,11,False,0,0,5,5678901
1001287,OKYIA STATION,N1,C,8,False,0,0,5,5678901
1001290,UKLIA-SHAHABMARKAT,N1,C,2,False,0,0,5,5678901
1001295,Bridge start,N1,B,0,False,0,0,5,5678901
1001307,KOSUKONA,N1,A,2,False,0,0,5,5678901
1001319,Bridge start,N1,B,0,False,0,0,5,5678901
1001322,Batukhali Bridge (2 bridges at crossing),N1,A,9,False,0,0,5,5678901
1001326,Bridge start,N1,B,0,False,0,0,5,5678901
1001334,Changkhali Boro Bridge (2 bridges at crossing),N1,A,22,False,0,0,5,5678901
1001337,JAM TOLI BOX CULVERT,N1,A,3,False,0,0,5,5678901
1001341,DAIM PARA CULVERT,N1,A,5,False,0,0,5,5678901
1001346,DAIM PARA CULVERT,N1,A,3,False,0,0,5,5678901
1001350,PALONG KHALI CULVERT,N1,C,3,False,0,0,5,5678901
1001354,PALONG KHALI BAZAR (1),N1,C,9,False,0,0,5,5678901
1001358,Bridge start,N1,B,0,False,0,0,5,5678901
1001362,GIRA TALI RCC GIDER BRIDGE (2 bridges at crossing),N1,C,15,False,0,0,5,5678901
1001365,GIVA TOLI BOX CULVERT,N1,A,1,False,0,0,5,5678901
1001369,Kata Khali Bridge (2 bridges at crossing),N1,D,12,False,0,0,5,5678901
1001373,KHARA KANDI RCC GIDER BRIDGE (2 bridges at crossing),N1,B,15,False,0,0,5,5678901
1001379,DMONIR GONA RCC GIDER BRIDGE,N1,A,3,False,0,0,5,5678901
1001384,BALUR KHALI -(1) RCC GIDER BRIDGE,N1,B,5,False,0,0,5,5678901
1001390,WHIKE KANG BRIDGE,N1,A,3,False,0,0,5,5678901
1001392,MOA EX-KANG-BAZAR (2 bridges at crossing),N1,C,13,False,0,0,5,5678901
1001394,HOA EX KANG BAZAE,N1,A,3,False,0,0,5,5678901
1001396,Hoacx Kang Barbar Bridge (2 bridges at crossing),N1,B,73,False,0,0,5,5678901
1001402,TASSI-PARA BAR,N1,A,3,False,0,0,5,5678901
1001405,TAS SE BRIDGE HOANGK (2 bridges at crossing),N1,B,13,False,0,0,5,5678901
1001409,LAMBA-BIL PORA,N1,A,1,False,0,0,5,5678901
1001411,LAMBA - BIL - (1) BOX CULVERT,N1,A,3,False,0,0,5,5678901
1001413,LAMBA BIL (3) BOX CULVERT,N1,A,1,False,0,0,5,5678901
1001417,LAMBA BIL BOX,N1,C,1,False,0,0,5,5678901
1001425,KUTUB DIA PARA CULVERT,N1,A,3,False,0,0,5,5678901
1001428,KUTUB - DIA PARA (3),N1,A,4,False,0,0,5,5678901
1001430,KANGOR PARA,N1,A,3,False,0,0,5,5678901
1001433,KHANGOR PRAMARY (2),N1,A,1,False,0,0,5,5678901
1001438,KHANCHOR PARA (2),N1,A,1,False,0,0,5,5678901
1001443,NAYAPARA,N1,A,6,False,0,0,5,5678901
1001446,NOYA PARA,N1,A,1,False,0,0,5,5678901
1001448,GIMON KHALI BRIDGE,N1,B,6,False,0,0,5,5678901
1001450,GIM - MOGARI BRIDGE (2 bridges at crossing),N1,C,8,False,0,0,5,5678901
1001454,NINA BAZAR BOX CULVERT,N1,A,1,False,0,0,5,5678901
1001458,NOYA BAZAR BRIDGE (2 bridges at crossing),N1,B,31,False,0,0,5,5678901
1001463,KHARANG KHALI - BOX CUVERT (1),N1,C,3,False,0,0,5,5678901
1001468,KHARANG KHAIL,N1,C,1,False,0,0,5,5678901
1001473,MOULOVI BAZAR BOX CULVERT,N1,C,1,False,0,0,5,5678901
1001475,ALI AXBAR PARA BOX CULVERT,N1,A,6,False,0,0,5,5678901
1001483,Bridge start,N1,B,0,False,0,0,5,5678901
1001487,NILA DOGA PARA BOX CULVERT,N1,A,3,False,0,0,5,5678901
1001495,RONGI- KHALI RCC GIDER BRIDGE (2 bridges at crossing),N1,C,12,False,0,0,5,5678901
1001502,Ladapara Bridge (2 bridges at crossing),N1,A,37,False,0,0,5,5678901
1001508,MOSINNI RCC GIDER BRIDGE (2 bridges at crossing),N1,B,9,False,0,0,5,5678901
1001511,NOYA PARA CULVERT,N1,A,1,False,0,0,5,5678901
1001513,Noya Para Bridge (2 bridges at crossing),N1,A,9,False,0,0,5,5678901
1001524,DONDO MIA BOX CULVERT,N1,A,2,False,0,0,5,5678901
1001527,DOMMO MIA BOX CULVERT,N1,A,1,False,0,0,5,5678901
1001531,DONDO MIA CHAK POST BRIDGE (2 bridges at crossing),N1,B,51,False,0,0,5,5678901
1001539,DONDOMIA,N1,A,3,False,0,0,5,5678901
1001543,DONMIA,N1,D,3,False,0,0,5,5678901
1001546,KARUNTON BOX CULVERT,N1,A,1,False,0,0,5,5678901
1001549,KARUNTON BOX CULVERT,N1,A,1,False,0,0,5,5678901
1001552,Karumtoli choto(1) Bridge (2 bridges at crossing),N1,A,6,False,0,0,5,5678901
1001554,KAKUM TOLI CHACK BOX CULVERT,N1,B,1,False,0,0,5,5678901
1001559,Karumtoli(1) Bridge (2 bridges at crossing),N1,A,34,False,0,0,5,5678901
1001562,BAROY TOLI RCC GIDER BRIDGE (2 bridges at crossing),N1,A,30,False,0,0,5,5678901
1001566,BORYTOLI SLAB CULVERT,N1,A,3,False,0,0,5,5678901
1001569,Gilatoli (1) Bridge (2 bridges at crossing),N1,A,18,False,0,0,5,5678901
1001571,Baraytoli (3) Bridge (2 bridges at crossing),N1,A,6,False,0,0,5,5678901
1001574,Bridge start,N1,B,0,False,0,0,5,5678901
1001578,Bridge start,N1,B,0,False,0,0,5,5678901
1001584,Naitom Para (2) Bridge (2 bridges at crossing),N1,A,15,False,0,0,5,5678901
1001588,Naitong Para (3) Bridge (2 bridges at crossing),N1,A,9,False,0,0,5,5678901
1001590,Naitong Para (3) Bridge (2 bridges at crossing),N1,A,9,False,0,0,5,5678901
1001592,Naitong Para (3) Bridge (2 bridges at crossing),N1,A,9,False,0,0,5,5678901
1001598,Naitom Para(4) Bridge (2 bridges at crossing),N1,A,9,False,0,0,5,5678901
1001602,Bridge start,N1,B,0,False,0,0,5,5678901
1001609,Bridge start,N1,B,0,False,0,0,5,5678901
1001614,Bridge start,N1,B,0,False,0,0,5,5678901
2000004,JATRAMURA BRIDGE (2 bridges at crossing),N2,B,36,False,0,0,5,5678901
2000021,GOLA GANDE BRIDGE (2 bridges at crossing),N2,B,18,False,0,0,5,5678901
2000025,SHAWGHAT BOX CULVERT,N2,A,4,False,0,0,5,5678901
2000029,ADURI BOX CULVERT,N2,B,5,False,0,0,5,5678901
2000032,ADURI BOX CULVERT,N2,B,4,False,0,0,5,5678901
2000035,BANTI BOX CULVERT,N2,A,3,False,0,0,5,5678901
2000037,BANTI BRIDGE (2 bridges at crossing),N2,C,72,False,0,0,5,5678901
2000041,PATCHRUKHI CULVERT,N2,C,3,False,0,0,5,5678901
2000044,PUTCHRUCLAI CULVERT,N2,A,4,False,0,0,5,5678901
2000048,SON PARA,N2,B,8,False,0,0,5,5678901
2000051,FURINGDIA BOX CULVERT,N2,A,8,False,0,0,5,5678901
2000054,PURINDA BAZAR BOX CULVERT,N2,A,4,False,0,0,5,5678901
2000056,PURINDHA BOX CULVERT,N2,A,8,False,0,0,5,5678901
2000059,SHAT GRAM BOX CULVERT,N2,B,4,False,0,0,5,5678901
2000063,BAGBARI BOX CULVERT,N2,A,4,False,0,0,5,5678901
2000065,RAINADI BOX CULVERT,N2,A,4,False,0,0,5,5678901
2000068,KANDA PARA BOX CULVERT,N2,A,4,False,0,0,5,5678901
2000070,NAWPARA BOX CULVERT,N2,A,2,False,0,0,5,5678901
2000077,KURIRPARA BOX CULVERT,N2,A,2,False,0,0,5,5678901
2000079,CHAITABOR BOX CULVERT,N2,A,2,False,0,0,5,5678901
2000084,Panchdona Bridge (2 bridges at crossing),N2,A,32,False,0,0,5,5678901
2000087,BOLTIRISH KANE CULVERT,N2,B,3,False,0,0,5,5678901
2000090,SHIKANDI BOX CULVERT,N2,C,2,False,0,0,5,5678901
2000093,UTTAR BAYANDA CULVERT,N2,A,4,False,0,0,5,5678901
2000100,BAGDI BOX CULVERT,N2,A,13,False,0,0,5,5678901
2000103,BAGDI - 2 CULVERT,N2,A,3,False,0,0,5,5678901
2000106,BASAIL BRIDGE OVER ROAD (2 bridges at crossing),N2,A,25,False,0,0,5,5678901
2000110,Bala Nagar Bridge (2 bridges at crossing),N2,A,61,False,0,0,5,5678901
2000128,ITAKHOLA CULVERT,N2,A,2,False,0,0,5,5678901
2000139,Simbi Bridge (2 bridges at crossing),N2,A,96,False,0,0,5,5678901
2000167,Bitimargal Bridge (2 bridges at crossing),N2,A,19,False,0,0,5,5678901
2000175,BRIDE OVER ARIAL RCC GIDER BRIDGE (2 bridges at crossing),N2,C,140,False,0,0,5,5678901
2000178,SHIBPUR RCC GIDER BRIDGE (2 bridges at crossing),N2,A,39,False,0,0,5,5678901
2000185,Khamachor Bridge (2 bridges at crossing),N2,A,40,False,0,0,5,5678901
2000192,Noya Kandi Bridge (2 bridges at crossing),N2,A,14,False,0,0,5,5678901
2000196,Patila Dua Bridge (2 bridges at crossing),N2,A,13,False,0,0,5,5678901
2000202,NARAYAN PUR RCC GIDER BRIDGE (2 bridges at crossing),N2,A,12,False,0,0,5,5678901
2000209,Mahmudabad Bridge (2 bridges at crossing),N2,A,16,False,0,0,5,5678901
2000217,OLD BRAMMAPULRA,N2,C,429,False,0,0,5,5678901
2000221,JAKANNATHPUR,N2,A,4,False,0,0,5,5678901
2000225,KOMOLPUR CULVERT (1),N2,C,6,False,0,0,5,5678901
2000231,NEAR BHAIRAB SLAB CULVERT,N2,A,14,False,0,0,5,5678901
2000241,SONARAMPUR,N2,B,3,False,0,0,5,5678901
2000248,Sonarampur Bridge (2 bridges at crossing),N2,C,80,False,0,0,5,5678901
2000252,SUNSRAMPUR CULVERT,N2,A,3,False,0,0,5,5678901
2000263,BATHTOLA-2 BOX CULVERT,N2,A,10,False,0,0,5,5678901
2000278,Bridge start,N2,B,0,False,0,0,5,5678901
2000284,Bridge start,N2,B,0,False,0,0,5,5678901
2000288,BARIUSA RCC GIDER BRIDGE (2 bridges at crossing),N2,C,43,False,0,0,5,5678901
2000292,Bridge start,N2,B,0,False,0,0,5,5678901
2000297,BARURA BOX CULVERT,N2,A,12,False,0,0,5,5678901
2000303,Chatol Bridge (2 bridges at crossing),N2,A,27,False,0,0,5,5678901
2000306,Bridge start,N2,B,0,False,0,0,5,5678901
2000314,RAMPUR P C GIRDER BRIDGE (2 bridges at crossing),N2,C,64,False,0,0,5,5678901
2000316,KATAKHALI BRIDGE (2 bridges at crossing),N2,A,34,False,0,0,5,5678901
2000320,Khilsima Bridge,N2,C,27,False,0,0,5,5678901
2000324,Bridge start,N2,B,0,False,0,0,5,5678901
2000330,Bridge start,N2,B,0,False,0,0,5,5678901
2000346,KHATABARI CULVERT,N2,A,10,False,0,0,5,5678901
2000350,Bridge start/ Start of Habiganj road Division / Bridge start/ Start of Habiganj road Division,N2,B,0,False,0,0,5,5678901
2000356,Bridge start,N2,B,0,False,0,0,5,5678901
2000360,Bridge start,N2,B,0,False,0,0,5,5678901
2000366,Bridge start,N2,B,0,False,0,0,5,5678901
2000370,Bridge start,N2,B,0,False,0,0,5,5678901
2000374,Bridge start,N2,B,0,False,0,0,5,5678901
2000378,Bridge start,N2,B,0,False,0,0,5,5678901
2000388,JAGADISHPUR 2 BOX CULVERT,N2,A,4,False,0,0,5,5678901
2000391,BELGOR CULVERT,N2,A,2,False,0,0,5,5678901
2000396,NARAONPUR CULVERT,N2,A,8,False,0,0,5,5678901
2000399,ITAKHOLA BOX CULVERT,N2,A,3,False,0,0,5,5678901
2000408,PATONPUR,N2,A,6,False,0,0,5,5678901
2000417,Shapur Bridge (2 bridges at crossing),N2,A,30,False,0,0,5,5678901
2000419,SAHAPUR BOX CULVERT,N2,A,3,False,0,0,5,5678901
2000424,HORI TOLA BOX CULVERT,N2,A,7,False,0,0,5,5678901
2000429,SHIBPUR BOX CULVERT,N2,A,8,False,0,0,5,5678901
2000439,RIAZ NAGAR BOX CULVERT,N2,A,2,False,0,0,5,5678901
2000448,CHARA BOX CULVERT,N2,A,4,False,0,0,5,5678901
2000453,GORIPUR BOX CULVERT,N2,B,3,False,0,0,5,5678901
2000458,SHARALDI BOX CULVERT,N2,A,2,False,0,0,5,5678901
2000464,SATANKONADI BRIDGE,N2,A,3,False,0,0,5,5678901
2000491,Bridge start,N2,B,0,False,0,0,5,5678901
2000497,Bridge start,N2,B,0,False,0,0,5,5678901
2000501,BASHINA BOX CULVERT,N2,C,2,False,0,0,5,5678901
2000508,MIRPUR BOX CULVERT,N2,A,17,False,0,0,5,5678901
2000510,MIRPUR BOX CULVERT,N2,A,2,False,0,0,5,5678901
2000520,Bridge start,N2,B,0,False,0,0,5,5678901
2000526,JANJJALIA,N2,A,1,False,0,0,5,5678901
2000528,JANNJALIA,N2,A,4,False,0,0,5,5678901
2000531,KABIR PUR,N2,A,11,False,0,0,5,5678901
2000534,ISLAMABAD,N2,A,3,False,0,0,5,5678901
2000536,KABIR PUR CULVERT,N2,A,2,False,0,0,5,5678901
2000540,CHALTA BOX CULVERT,N2,A,3,False,0,0,5,5678901
2000547,Bridge start,N2,B,0,False,0,0,5,5678901
2000553,Bridge start,N2,B,0,False,0,0,5,5678901
2000557,SHOURATUL,N2,A,8,False,0,0,5,5678901
2000562,MONDUL KAFON,N2,A,3,False,0,0,5,5678901
2000566,Putajuri Bridge (2 bridges at crossing),N2,A,20,False,0,0,5,5678901
2000568,PUTA JURI BOX CULVERT,N2,C,2,False,0,0,5,5678901
2000572,PUTA JURI SCHOOL,N2,A,3,False,0,0,5,5678901
2000576,RAJSURAT BOX CULVERT,N2,A,11,False,0,0,5,5678901
2000578,SHUKCHAR,N2,A,2,False,0,0,5,5678901
2000581,SHUKCHAR,N2,A,4,False,0,0,5,5678901
2000585,COLTANPUR BOX CULVERT,N2,A,2,False,0,0,5,5678901
2000594,BARO CHAR BOX CULVERT,N2,A,3,False,0,0,5,5678901
2000597,Rokonpur Bridge (2 bridges at crossing),N2,B,20,False,0,0,5,5678901
2000600,RAKONPUR BOX CULVERT,N2,A,4,False,0,0,5,5678901
2000606,BARIMA BOX CULVERT,N2,C,4,False,0,0,5,5678901
2000610,VORGOU BOX CULVERT,N2,A,6,False,0,0,5,5678901
2000614,BOROKADI BOX CULVERT,N2,A,7,False,0,0,5,5678901
2000618,PANIUNDAPC GIRDIR (2 bridges at crossing),N2,A,21,False,0,0,5,5678901
2000622,KORAGU BOX CULVERT,N2,A,6,False,0,0,5,5678901
2000627,KURGGUB BOX CULVERT,N2,A,2,False,0,0,5,5678901
2000629,SATAIHULL,N2,A,3,False,0,0,5,5678901
2000632,SATAIHUL,N2,A,1,False,0,0,5,5678901
2000634,SATHAIL CULVERT,N2,A,2,False,0,0,5,5678901
2000639,SATAIHUL,N2,A,2,False,0,0,5,5678901
2000642,SATAIHAL BOX CULVERT,N2,A,3,False,0,0,5,5678901
2000644,SATAIHAL BOX CULVERT,N2,A,3,False,0,0,5,5678901
2000646,MARAURA,N2,A,2,False,0,0,5,5678901
2000651,MARAURA CULVERT,N2,A,3,False,0,0,5,5678901
2000653,MURAURA CULVERT,N2,A,3,False,0,0,5,5678901
2000658,DEWPARA CUVERT,N2,A,2,False,0,0,5,5678901
2000662,GARIPUR,N2,A,6,False,0,0,5,5678901
2000666,MALAR BATAR,N2,B,8,False,0,0,5,5678901
2000673,AUGON BOX CULVERT,N2,A,4,False,0,0,5,5678901
2000677,ANGOOM BOX CUL,N2,A,1,False,0,0,5,5678901
2000679,DEVPARA BOXCULVERT,N2,A,2,False,0,0,5,5678901
2000683,NORTH DEVPARA 2 CULVER,N2,A,2,False,0,0,5,5678901
2000685,NOLSUZA 2 CULVERT,N2,A,2,False,0,0,5,5678901
2000689,NALSUZA,N2,A,2,False,0,0,5,5678901
2000691,SODORPUR NOTUNBAZAR,N2,A,2,False,0,0,5,5678901
2000693,DHAKA SHAISTAGANG HALIGAN,N2,A,2,False,0,0,5,5678901
2000695,SHADUGHAT,N2,A,6,False,0,0,5,5678901
2000697,SHADARGHAT 1,N2,A,7,False,0,0,5,5678901
2000702,Bizrapar Bridge (2 bridges at crossing),N2,A,140,False,0,0,5,5678901
2000706,Bridge start,N2,B,0,False,0,0,5,5678901
2000709,VHARDEV CULVERT,N2,A,2,False,0,0,5,5678901
2000712,DHAKA KHATENPASS BRIDGE,N2,A,2,False,0,0,5,5678901
2000716,Dhaka Katpass Bridge (2 bridges at crossing),N2,A,22,False,0,0,5,5678901
2000718,Bridge start,N2,B,0,False,0,0,5,5678901
2000722,RATUM PUR (3) (2 bridges at crossing),N2,A,14,False,0,0,5,5678901
2000727,batapur,N2,A,3,False,0,0,5,5678901
2000731,Batapur Bridge (2 bridges at crossing),N2,A,35,False,0,0,5,5678901
2000744,Minazpur Bridge,N2,A,73,False,0,0,5,5678901
2000752,SYADPUR,N2,A,7,False,0,0,5,5678901
2000757,Umarpur Bridge (2 bridges at crossing),N2,A,60,False,0,0,5,5678901
2000761,Chaar Nopul (2 bridges at crossing),N2,A,15,False,0,0,5,5678901
2000767,Aminnagar Bridge (2 bridges at crossing),N2,A,30,False,0,0,5,5678901
2000771,GRAM SHERPUR BRIDGE (2 bridges at crossing),N2,A,17,False,0,0,5,5678901
2000778,Bridge start,N2,B,0,False,0,0,5,5678901
2000783,SHALIPUR BRIDGE (2 bridges at crossing),N2,C,161,False,0,0,5,5678901
2000786,Katen Bridge (2 bridges at crossing),N2,A,26,False,0,0,5,5678901
2000796,Onish Mill Bridge (2 bridges at crossing),N2,A,22,False,0,0,5,5678901
2000801,Narkila Bridge (2 bridges at crossing),N2,A,25,False,0,0,5,5678901
