bridge_id,road,name,condition,length,lat,lon,avg_trucks_crossed,broken_pct,norm_traffic,norm_connectivity,criticality_score,criticality_rank
4000095,N104,AKLASPUR CULVERT,B,3,22.92261045,91.10269445,6809.0,11.11,0.22433743196404804,0.220743095569243,0.22325913104560652,384
4000007,N104,PAZGACIA SLAB CULVERT,C,3,23.0098611,91.3737216,6808.9,11.11,0.22433413724482398,0.220743095569243,0.22325682474214967,385
4000083,N104,Bridge start,B,0,22.9446802,91.1097639,6808.8,11.11,0.22433084252559998,0.220743095569243,0.22325451843869287,386
4000091,N104,CONTRACTOR MOSJIDE BOX CULNERT,A,6,22.9360274,91.1042222,6808.8,11.11,0.22433084252559998,0.220743095569243,0.22325451843869287,387
4000076,N104,Bridge start,B,0,22.9459997,91.12334655,6808.5,11.11,0.2243209583679279,0.220743095569243,0.2232475995283224,388
4000018,N104,SILONIA PC GIDER BRIDGE (2 bridges at crossing),A,87,22.982235449999997,91.3373191,6808.0,11.11,0.22430448477180776,0.220743095569243,0.22323606801103832,389
4000027,N104,Matuvhuia Bridge (2 bridges at crossing),A,49,22.95369445,91.32595765,6808.0,11.11,0.22430448477180776,0.220743095569243,0.22323606801103832,390
4000051,N104,Bridge start,B,0,22.95768055,91.23206875,6807.1,11.11,0.22427483229879153,0.220743095569243,0.22321531127992694,391
1000025,N1,NOYAPARA CULVERT,A,6,23.6943608,90.5376108,9527.9,0.0,0.31391755294613793,0.0,0.21974228706229654,392
1000030,N1,NAYABARI BOX CULVERT,B,11,23.691083,90.5450136,9527.4,0.0,0.3139010793500178,0.0,0.21973075554501245,393
1000027,N1,NAYABARI KASPUR BOX CULVERT,A,8,23.6922774,90.5410552,9527.3,0.0,0.31389778463079376,0.0,0.21972844924155563,394
1000652,N1,Bridge start,B,0,22.35544445,91.85306945,5020.6,11.11,0.16541467336153615,0.220743095569243,0.1820132000238482,395
1000656,N1,Bridge start,B,0,22.34254135,91.8531111,5020.6,11.11,0.16541467336153615,0.220743095569243,0.1820132000238482,396
1000660,N1,HAFAS BAGAR BRIDGE (2 bridges at crossing),B,38,22.338194943814436,91.8537922427835,5020.5,11.11,0.16541137864231212,0.220743095569243,0.18201089372039136,397
1000663,N1,RAZAKATI BRIDGE (2 bridges at crossing),B,39,22.337208,91.8544028,5020.5,11.11,0.16541137864231212,0.220743095569243,0.18201089372039136,398
1000669,N1,Bridge end,B,0,22.3183191,91.85445835,5019.5,11.11,0.16537843145007183,0.220743095569243,0.18198783068582317,399
1000710,N1,Patiya Bridge (2 bridges at crossing),B,50,22.3009861,91.9644167,5016.2,11.11,0.16526970571567892,0.220743095569243,0.18191172267174813,400
1000722,N1,Srimi Bridge (2 bridges at crossing),B,61,22.2864441,91.9913469,5015.1,11.11,0.16523346380421464,0.220743095569243,0.18188635333372313,401
1000732,N1,Korna Bridge (2 bridges at crossing),B,15,22.26216182782258,92.00706971290322,5014.4,11.11,0.1652104007696464,0.220743095569243,0.18187020920952537,402
1000746,N1,Kanchon Nagar Bridge (2 bridges at crossing),B,13,22.23163825,92.024916,5013.5,11.11,0.16518074829663018,0.220743095569243,0.181849452478414,403
1000750,N1,Bridge start,B,0,22.22783265,92.0259299,5013.2,11.11,0.16517086413895807,0.220743095569243,0.18184253356804353,404
1000758,N1,MAZAR POINT BRIDGE (2 bridges at crossing),C,50,22.2082361,92.03572185,5012.5,11.11,0.1651478011043899,0.220743095569243,0.18182638944384583,405
1000761,N1,MAZAR POINT BRIDGE (2 bridges at crossing),C,50,22.20591665,92.037083,5012.3,11.11,0.16514121166594184,0.220743095569243,0.18182177683693218,406
1000777,N1,KATGOR CULVERT,A,9,22.15093055,92.0696799,5010.8,11.11,0.16509179087758144,0.220743095569243,0.1817871822850799,407
1000773,N1,Sangu Bridge (2 bridges at crossing),B,211,22.15886115,92.068041,5010.4,11.11,0.1650786120006853,0.220743095569243,0.1817779570712526,408
1000793,N1,NOYA KHALAR MUK (KARANIERHAT) BOX CULVERT,A,20,22.1208049,92.0719438,5009.7,11.11,0.1650555489661171,0.220743095569243,0.18176181294705485,409
1000796,N1,KARANERHAT CULVERT,A,5,22.1133056,92.0726938,5009.1,11.11,0.16503578065077296,0.220743095569243,0.18174797512631397,410
1000788,N1,Noyakhalar Muk Bridge (2 bridges at crossing),A,28,22.1284021,92.0708882,5009.0,11.11,0.16503248593154893,0.220743095569243,0.18174566882285714,411
1000785,N1,Pathanerpul Bridge (2 bridges at crossing),A,34,22.13063825,92.07045765,5009.0,11.11,0.16503248593154893,0.220743095569243,0.18174566882285714,412
1000810,N1,RAJGHATA BRIDGE (2 bridges at crossing),A,30,22.06987435,92.10391665,5007.1,11.11,0.16496988626629241,0.220743095569243,0.18170184905717757,413
1000825,N1,PODUA BAZAR BOX CULVERT,A,6,22.0486386,92.1082222,5006.5,11.11,0.16495011795094822,0.220743095569243,0.18168801123643663,414
1000814,N1,Khoria Nagar Bridge (2 bridges at crossing),A,38,22.0640139,92.10704165,5006.5,11.11,0.16495011795094822,0.220743095569243,0.18168801123643663,415
1000817,N1,NOYA PARA BOX CULVERT,A,2,22.0605556,92.1078056,5006.3,11.11,0.1649435285125002,0.220743095569243,0.181683398629523,416
1000820,N1,PODUA NOYA PARA BOX CULVERT,A,8,22.0568611,92.1090833,5006.0,11.11,0.1649336443548281,0.220743095569243,0.18167647971915257,417
1000828,N1,BARO AWLIA(R),A,14,22.0443052,92.1073056,5005.8,11.11,0.16492705491638004,0.220743095569243,0.18167186711223893,418
1000822,N1,PODUA BAZAR BOX CULVERT,A,13,22.0522778,92.1091111,5005.5,11.11,0.16491717075870796,0.220743095569243,0.18166494820186846,419
1000831,N1,TALOCKDNR PARA BOX CULVERT (2 bridges at crossing),A,2,22.0379163,92.104,5005.2,11.11,0.16490728660103587,0.220743095569243,0.181658029291498,420
1000840,N1,AMIRABAD LOHAGORA BOX CULVERT,A,10,22.0205549,92.1015,5004.7,11.11,0.16489081300491573,0.220743095569243,0.1816464977742139,421
1000834,N1,AMIRABAD BOX CULVERT,A,2,22.0320827,92.1041667,5004.6,11.11,0.1648875182856917,0.220743095569243,0.18164419147075708,422
1000852,N1,ZADUNAGOR BUS STATION BOX CULVERT,A,14,21.9911386,92.08599965,5003.7,11.11,0.16485786581267545,0.220743095569243,0.1816234347396457,423
1000843,N1,LOHAGORA L.S BOX CULVERT,A,3,22.0077222,92.0927497,5003.6,11.11,0.16485457109345145,0.220743095569243,0.18162112843618888,424
1000878,N1,SANTI RCC GIDER BRIDGE (2 bridges at crossing),A,22,21.95152775,92.0678604,5003.4,11.11,0.16484798165500336,0.220743095569243,0.18161651582927524,425
1000857,N1,Aadunagor bridge (2 bridges at crossing),A,24,21.98613855,92.08348575,5003.3,11.11,0.16484468693577933,0.220743095569243,0.18161420952581842,426
1000846,N1,DIGIRPARK BOX CULVERT,A,13,22.0039167,92.0904163,5003.3,11.11,0.16484468693577933,0.220743095569243,0.18161420952581842,427
1000861,N1,HATIAR PULL PC GIDER BRIDGE (2 bridges at crossing),A,22,21.98108265,92.07998545,5003.1,11.11,0.1648380974973313,0.220743095569243,0.1816095969189048,428
1000871,N1,Rataykul Bridge (2 bridges at crossing),A,22,21.96194445,92.06340275,5002.4,11.11,0.16481503446276308,0.220743095569243,0.18159345279470704,429
1000874,N1,BONPUKR PARA BOX CULVERT,A,8,21.9590833,92.0653889,5002.4,11.11,0.16481503446276308,0.220743095569243,0.18159345279470704,430
1000890,N1,AZIZNAGOR BOX CULVERT,A,2,21.9177216,92.0597778,5001.9,11.11,0.16479856086664293,0.220743095569243,0.18158192127742295,431
1000900,N1,HARBHANG CHOR,A,14,21.8908886,92.0596667,5001.3,11.11,0.1647787925512988,0.220743095569243,0.18156808345668204,432
1000903,N1,GHOIL MARA BOX CULVERT,A,9,21.8810271,92.0589722,5000.6,11.11,0.1647557295167306,0.220743095569243,0.1815519393324843,433
1000909,N1,HARBANG,A,3,21.8625,92.0595,5000.4,11.11,0.16474914007828254,0.220743095569243,0.18154732672557067,434
1000912,N1,HARBANGCHORA (2 bridges at crossing),A,56,21.8594722,92.0603611,5000.3,11.11,0.1647458453590585,0.220743095569243,0.18154502042211385,435
1000906,N1,HARBANG,A,3,21.874916,92.0591111,5000.0,11.11,0.16473596120138642,0.220743095569243,0.18153810151174338,436
1000916,N1,ALIPUR BOX CULVERT,A,14,21.8526111,92.0609722,4999.9,11.11,0.1647326664821624,0.220743095569243,0.18153579520828655,437
1000918,N1,HARBANG,A,2,21.8505,92.0609444,4999.8,11.11,0.16472937176293836,0.220743095569243,0.18153348890482973,438
1000942,N1,NOL BELA BOX CULVERT,A,21,21.7873886,92.0788882,4998.8,11.11,0.1646964245706981,0.220743095569243,0.18151042587026156,439
1000937,N1,BANIYAR CHORA,A,14,21.80308335,92.0772632,4998.6,11.11,0.16468983513225005,0.220743095569243,0.18150581326334791,440
1000927,N1,BODOI TOLA RCC GIDER BRIDGE (2 bridges at crossing),A,46,21.82548545,92.07247155,4998.3,11.11,0.16467995097457797,0.220743095569243,0.18149889435297745,441
1000930,N1,BODAITALI BOX CULVERT,A,12,21.8208882,92.0741104,4998.3,11.11,0.16467995097457797,0.220743095569243,0.18149889435297745,442
1000966,N1,PASIYAKALI (2) (2 bridges at crossing),A,39,21.72981875,92.083833,4998.2,11.11,0.1646766562553539,0.220743095569243,0.18149658804952062,443
1000933,N1,BODOITOLI BOX CULVERT,A,14,21.8179716,92.073916,4998.0,11.11,0.16467006681690588,0.220743095569243,0.181491975442607,444
1000951,N1,DIDDA BAZAR BOX CULVERT,A,16,21.7732771,92.0837219,4997.7,11.11,0.1646601826592338,0.220743095569243,0.18148505653223654,445
1000954,N1,Bridge start,B,0,21.77026325,92.0805271,4997.6,11.11,0.16465688794000977,0.220743095569243,0.18148275022877974,446
1000981,N1,Bridge start,B,0,21.67448545,92.07658265,4996.5,11.11,0.16462064602854545,0.220743095569243,0.1814573808907547,447
1000989,N1,Bridge start,B,0,21.656027799999997,92.0751382,4995.7,11.11,0.16459428827475323,0.220743095569243,0.18143893046310014,448
1000993,N1,PAGOLARIBIL,A,4,21.649458,92.0733049,4995.3,11.11,0.16458110939785714,0.220743095569243,0.18142970524927288,449
1001003,N1,Bridge start,B,0,21.61697155,92.0679021,4994.8,11.11,0.164564635801737,0.220743095569243,0.1814181737319888,450
1001027,N1,Eidgaon Bazar Bridge (2 bridges at crossing),A,46,21.555097250000003,92.06786045,4992.9,11.11,0.16450203613648046,0.220743095569243,0.1813743539663092,451
1001030,N1,Goro Bazar Bridge (2 bridges at crossing),A,45,21.54827745,92.0670549,4992.5,11.11,0.16448885725958434,0.220743095569243,0.18136512875248192,452
1001038,N1,KALIRCHARA BOX CULVERT,A,8,21.52338825,92.065625,4992.1,11.11,0.16447567838268826,0.220743095569243,0.18135590353865466,453
1001059,N1,JOARIANALA BAZAR PC GIDER BRIDGE(L) (3 bridges at crossing),A,58,21.47101325,92.1000554,4988.5,11.11,0.16435706849062323,0.220743095569243,0.18127287661420916,454
1001076,N1,MARULA BOX CULVERT,A,2,21.434583,92.0973886,4988.5,11.11,0.16435706849062323,0.220743095569243,0.18127287661420916,455
1001079,N1,RAMU BRAC OFFICE,A,7,21.4310271,92.0961941,4988.3,11.11,0.16435047905217517,0.220743095569243,0.1812682640072955,456
1001081,N1,RAMU BY PASS MORE,A,4,21.4290271,92.0954997,4988.1,11.11,0.16434388961372715,0.220743095569243,0.1812636514003819,457
1001084,N1,RAMU MOUR BOX CULVDERT,A,13,21.4283604,92.0941663,4988.1,11.11,0.16434388961372715,0.220743095569243,0.1812636514003819,458
1001070,N1,Mitacmari Ramu Bridge (2 bridges at crossing),A,59,21.441958,92.1007639,4987.9,11.11,0.16433730017527906,0.220743095569243,0.18125903879346822,459
1001087,N1,ROMA CALLAGE BOX CULVERT,A,19,21.4279021,92.0894997,4987.8,11.11,0.16433400545605506,0.220743095569243,0.18125673249001142,460
1001074,N1,MARULA (WEST),A,3,21.4375552,92.0984997,4987.6,11.11,0.164327416017607,0.220743095569243,0.1812521198830978,461
1001090,N1,ROMA TECHIPUL,A,8,21.4271104,92.084083,4987.6,11.11,0.164327416017607,0.220743095569243,0.1812521198830978,462
1001093,N1,SAMBAR PUL CULVERT,A,7,21.4267771,92.0804716,4987.5,11.11,0.16432412129838295,0.220743095569243,0.18124981357964096,463
1001098,N1,CHAKMAR KOOL BOX CULVERT,A,9,21.427416,92.0707216,4987.5,11.11,0.16432412129838295,0.220743095569243,0.18124981357964096,464
1001101,N1,KHURUTIA BOX CULVERT,A,2,21.4270827,92.0632778,4987.3,11.11,0.16431753185993492,0.220743095569243,0.18124520097272734,465
1001116,N1,WEST DOVGE BOX CULVERT,A,11,21.4295549,92.044083,4987.1,11.11,0.16431094242148686,0.220743095569243,0.1812405883658137,466
1001095,N1,CHAKMARKOOL,A,12,21.4264716,92.0767771,4987.1,11.11,0.16431094242148686,0.220743095569243,0.1812405883658137,467
1001103,N1,KHURULIA CULVERT,A,7,21.4273327,92.0608333,4987.0,11.11,0.16430764770226283,0.220743095569243,0.18123828206235687,468
1001118,N1,MUKTAR KUL,A,9,21.4298049,92.0392774,4987.0,11.11,0.16430764770226283,0.220743095569243,0.18123828206235687,469
1001105,N1,KHURULIA SCHOOL BOX CULVERT,A,17,21.4278882,92.0576667,4986.8,11.11,0.16430105826381478,0.220743095569243,0.18123366945544322,470
1001107,N1,KHURULIA SCHOOL BOX CULVERT,A,19,21.4280549,92.0554167,4986.8,11.11,0.16430105826381478,0.220743095569243,0.18123366945544322,471
1001122,N1,BAKKHALI BRIDGE (2 bridges at crossing),A,148,21.42976325,92.031041,4986.7,11.11,0.16429776354459072,0.220743095569243,0.1812313631519864,472
1001112,N1,Sarkarpara Bridge (2 bridges at crossing),A,13,21.4275132,92.04841635,4986.6,11.11,0.16429446882536672,0.220743095569243,0.18122905684852958,473
1001110,N1,KHURULIA CHAIRMAN PARA BOX CULVERT,A,7,21.4280549,92.0529444,4986.6,11.11,0.16429446882536672,0.220743095569243,0.18122905684852958,474
1001125,N1,MOHURI RARA BOX,A,4,21.430416,92.0293049,4986.4,11.11,0.16428787938691863,0.220743095569243,0.18122444424161593,475
1001128,N1,RABAR DAM BOX,A,10,21.4298882,92.0279716,4986.3,11.11,0.16428458466769463,0.220743095569243,0.1812221379381591,476
1001130,N1,LINK ROAD CULVERT,A,9,21.4262493,92.0235827,4985.7,11.11,0.16426481635235046,0.220743095569243,0.18120830011741823,477
1001155,N1,SOUTH MITHACHARI,A,3,21.4079722,92.056,4985.4,11.11,0.16425493219467838,0.220743095569243,0.18120138120704776,478
1001143,N1,SHORAR COOL,A,8,21.4120556,92.039583,4985.3,11.11,0.16425163747545435,0.220743095569243,0.18119907490359094,479
1001145,N1,SOUTH MITTA CHORI,B,8,21.41133335,92.043958,4985.3,11.11,0.16425163747545435,0.220743095569243,0.18119907490359094,480
1001174,N1,PANCHARA SLAB CULVERT,C,2,21.3858886,92.0704438,4985.1,11.11,0.16424504803700632,0.220743095569243,0.1811944622966773,481
1001176,N1,PANAR CHORA SLAB CULVERT,B,3,21.384583,92.0704993,4985.1,11.11,0.16424504803700632,0.220743095569243,0.1811944622966773,482
1001212,N1,TOLA BAGAN,B,2,21.3615,92.0806382,4985.1,11.11,0.16424504803700632,0.220743095569243,0.1811944622966773,483
1001134,N1,BASIC ARIA (1),C,11,21.4225549,92.0274438,4985.0,11.11,0.16424175331778226,0.220743095569243,0.18119215599322047,484
1001179,N1,PANCHARA SLAB CULVERT,A,2,21.3826938,92.0710271,4985.0,11.11,0.16424175331778226,0.220743095569243,0.18119215599322047,485
1001182,N1,PANCHORI,A,1,21.3811104,92.0710827,4985.0,11.11,0.16424175331778226,0.220743095569243,0.18119215599322047,486
1001150,N1,SOUTH MITHACHARI,B,2,21.41025,92.0480552,4984.9,11.11,0.16423845859855823,0.220743095569243,0.18118984968976365,487
1001185,N1,DALA-2 SLAB CULVERT,A,2,21.378916,92.0703327,4984.8,11.11,0.1642351638793342,0.220743095569243,0.18118754338630683,488
1001187,N1,DALA-3 SLAB CULVERT,C,2,21.3775827,92.0703604,4984.8,11.11,0.1642351638793342,0.220743095569243,0.18118754338630683,489
1001217,N1,NORTH CONIA PARA BOX CULVERT,A,4,21.3563333,92.0790827,4984.7,11.11,0.16423186916011018,0.220743095569243,0.18118523708285,490
1001162,N1,CHALIYA TOLI -2 ARCH MASONRY,C,1,21.39863855,92.06656945,4984.7,11.11,0.16423186916011018,0.220743095569243,0.18118523708285,491
1001190,N1,DALA SLAB CULVERT,A,3,21.3762216,92.0718049,4984.6,11.11,0.16422857444088618,0.220743095569243,0.1811829307793932,492
1001192,N1,DHALLA SLAB CULVERT,C,2,21.3752493,92.0727771,4984.6,11.11,0.16422857444088618,0.220743095569243,0.1811829307793932,493
1001195,N1,PANAR CHORI SLAB CULVERT,A,1,21.3745549,92.0739716,4984.6,11.11,0.16422857444088618,0.220743095569243,0.1811829307793932,494
1001199,N1,PANCR CHAR SLAB CULVERT,C,1,21.3736938,92.0768327,4984.6,11.11,0.16422857444088618,0.220743095569243,0.1811829307793932,495
1001203,N1,TELA BAGAN SLAB CULVERT,A,1,21.3698327,92.0796104,4984.6,11.11,0.16422857444088618,0.220743095569243,0.1811829307793932,496
1001205,N1,PARARHORA CULVERT,B,1,21.3678882,92.0803327,4984.6,11.11,0.16422857444088618,0.220743095569243,0.1811829307793932,497
1001210,N1,TULA BAGAN,B,1,21.3644167,92.081416,4984.5,11.11,0.16422527972166212,0.220743095569243,0.18118062447593636,498
1001230,N1,Khulna Plong Bridge,B,0,21.3296521,92.07886045,4984.4,11.11,0.1642219850024381,0.220743095569243,0.18117831817247954,499
1001172,N1,PANCHARA SLAB CULVERT,B,3,21.3873052,92.0697771,4984.1,11.11,0.16421210084476603,0.220743095569243,0.18117139926210912,500
1001168,N1,PANAR CHORH -3 SLAB CULVERT,C,3,21.38902745,92.06874935,4984.1,11.11,0.16421210084476603,0.220743095569243,0.18117139926210912,501
1001222,N1,CONIA PARA,C,11,21.3462497,92.0790132,4984.0,11.11,0.16420880612554198,0.220743095569243,0.18116909295865227,502
1001234,N1,JASOYA PALONG RCC GIDER BRIDGE,C,5,21.323957649999997,92.08552745,4983.9,11.11,0.16420551140631795,0.220743095569243,0.18116678665519545,503
1001237,N1,Jasoya check post.,B,1,21.3207493,92.0893052,4983.7,11.11,0.1641989219678699,0.220743095569243,0.18116217404828183,504
1001240,N1,Bridge start,B,0,21.31786045,92.092208,4983.2,11.11,0.16418244837174975,0.220743095569243,0.18115064253099772,505
1001244,N1,Bridge start,B,0,21.3123472,92.09651355,4982.8,11.11,0.16416926949485366,0.220743095569243,0.18114141731717046,506
1001252,N1,Bridge start,B,0,21.29531915,92.0993886,4982.6,11.11,0.1641626800564056,0.220743095569243,0.1811368047102568,507
1001259,N1,COURT BAZAR,A,10,21.282721756040267,92.10068713221476,4982.5,11.11,0.16415938533718158,0.220743095569243,0.1811344984068,508
1001257,N1,COURT BAZAR,A,10,21.2839441,92.1005278,4981.8,11.11,0.16413632230261338,0.220743095569243,0.18111835428260226,509
1001266,N1,EJILA,C,11,21.267804849999997,92.10891665,4981.7,11.11,0.16413302758338935,0.220743095569243,0.18111604797914543,510
1001278,N1,JADIMORA (3),A,17,21.2565278,92.1229438,4981.5,11.11,0.1641264381449413,0.220743095569243,0.1811114353722318,511
1001281,N1,JADIMORA (1),A,2,21.2550278,92.1245827,4981.4,11.11,0.16412314342571727,0.220743095569243,0.18110912906877497,512
1001283,N1,WEST OGALA,C,11,21.2537778,92.1266382,4981.4,11.11,0.16412314342571727,0.220743095569243,0.18110912906877497,513
1001271,N1,Bridge start,B,0,21.2638472,92.1143333,4981.4,11.11,0.16412314342571727,0.220743095569243,0.18110912906877497,514
1001274,N1,Bridge start,B,0,21.26230555,92.11623615,4981.0,11.11,0.16410996454882115,0.220743095569243,0.18109990385494767,515
1001287,N1,OKYIA STATION,C,8,21.25044445,92.1307493,4980.8,11.11,0.1641033751103731,0.220743095569243,0.18109529124803406,516
1001290,N1,UKLIA-SHAHABMARKAT,C,2,21.24804135,92.13416635,4980.7,11.11,0.16410008039114907,0.220743095569243,0.18109298494457723,517
1001295,N1,Bridge start,B,0,21.24227745,92.141458,4979.8,11.11,0.16407042791813284,0.220743095569243,0.18107222821346586,518
1001307,N1,KOSUKONA,A,2,21.2142778,92.166666,4979.0,11.11,0.1640440701643406,0.220743095569243,0.18105377778581133,519
1001319,N1,Bridge start,B,0,21.1924302,92.16962435,4978.4,11.11,0.1640243018489964,0.220743095569243,0.1810399399650704,520
1001322,N1,Batukhali Bridge (2 bridges at crossing),A,9,21.1906108,92.167916,4978.4,11.11,0.1640243018489964,0.220743095569243,0.1810399399650704,521
1001326,N1,Bridge start,B,0,21.18588855,92.161,4978.1,11.11,0.16401441769132435,0.220743095569243,0.18103302105469993,522
1001337,N1,JAM TOLI BOX CULVERT,A,3,21.168416,92.1532778,4977.8,11.11,0.16400453353365227,0.220743095569243,0.18102610214432946,523
1001334,N1,Changkhali Boro Bridge (2 bridges at crossing),A,22,21.1696521,92.15444445,4977.8,11.11,0.16400453353365227,0.220743095569243,0.18102610214432946,524
1001341,N1,DAIM PARA CULVERT,A,5,21.1650833,92.15218055,4977.8,11.11,0.16400453353365227,0.220743095569243,0.18102610214432946,525
1001346,N1,DAIM PARA CULVERT,A,3,21.1604167,92.1525,4977.4,11.11,0.16399135465675616,0.220743095569243,0.1810168769305022,526
1001350,N1,PALONG KHALI CULVERT,C,3,21.1586667,92.1525,4977.3,11.11,0.16398805993753213,0.220743095569243,0.18101457062704537,527
1001358,N1,Bridge start,B,0,21.14422185,92.15866665,4977.2,11.11,0.1639847652183081,0.220743095569243,0.18101226432358855,528
1001354,N1,PALONG KHALI BAZAR (1),C,9,21.1521944,92.1535278,4977.0,11.11,0.16397817577986004,0.220743095569243,0.18100765171667493,529
1001362,N1,GIRA TALI RCC GIDER BRIDGE (2 bridges at crossing),C,15,21.14127745,92.16006945,4976.8,11.11,0.163971586341412,0.220743095569243,0.1810030391097613,530
1001365,N1,GIVA TOLI BOX CULVERT,A,1,21.1381108,92.1648611,4976.5,11.11,0.1639617021837399,0.220743095569243,0.18099612019939082,531
1001369,N1,Kata Khali Bridge (2 bridges at crossing),D,12,21.1375552,92.1683049,4976.3,11.11,0.16395511274529187,0.220743095569243,0.1809915075924772,532
1001379,N1,DMONIR GONA RCC GIDER BRIDGE,A,3,21.133374699999997,92.18076325,4976.2,11.11,0.1639518180260678,0.220743095569243,0.18098920128902035,533
1001384,N1,BALUR KHALI -(1) RCC GIDER BRIDGE,B,5,21.1319716,92.1846108,4976.0,11.11,0.16394522858761978,0.220743095569243,0.18098458868210673,534
1001373,N1,KHARA KANDI RCC GIDER BRIDGE (2 bridges at crossing),B,15,21.13680525,92.1740271,4975.8,11.11,0.16393863914917173,0.220743095569243,0.18097997607519312,535
1001433,N1,KHANGOR PRAMARY (2),A,1,21.0864997,92.2151111,4975.3,11.11,0.16392216555305159,0.220743095569243,0.180968444557909,536
1001390,N1,WHIKE KANG BRIDGE,A,3,21.1239993,92.1919997,4975.2,11.11,0.16391887083382756,0.220743095569243,0.18096613825445218,537
1001394,N1,HOA EX KANG BAZAE,A,3,21.122166,92.1931941,4975.2,11.11,0.16391887083382756,0.220743095569243,0.18096613825445218,538
1001396,N1,Hoacx Kang Barbar Bridge (2 bridges at crossing),B,73,21.1214993,92.1935552,4975.2,11.11,0.16391887083382756,0.220743095569243,0.18096613825445218,539
1001392,N1,MOA EX-KANG-BAZAR (2 bridges at crossing),C,13,21.1229993,92.1926663,4975.2,11.11,0.16391887083382756,0.220743095569243,0.18096613825445218,540
1001409,N1,LAMBA-BIL PORA,A,1,21.1118611,92.2006389,4975.1,11.11,0.16391557611460353,0.220743095569243,0.18096383195099536,541
1001411,N1,LAMBA - BIL - (1) BOX CULVERT,A,3,21.1090556,92.2045278,4975.1,11.11,0.16391557611460353,0.220743095569243,0.18096383195099536,542
1001438,N1,KHANCHOR PARA (2),A,1,21.0803049,92.2174993,4975.0,11.11,0.1639122813953795,0.220743095569243,0.18096152564753853,543
1001413,N1,LAMBA BIL (3) BOX CULVERT,A,1,21.1078333,92.2058611,4975.0,11.11,0.1639122813953795,0.220743095569243,0.18096152564753853,544
1001417,N1,LAMBA BIL BOX,C,1,21.1053611,92.2073889,4974.9,11.11,0.16390898667615544,0.220743095569243,0.1809592193440817,545
1001402,N1,TASSI-PARA BAR,A,3,21.1161389,92.1969997,4974.6,11.11,0.16389910251848339,0.220743095569243,0.18095230043371124,546
1001428,N1,KUTUB - DIA PARA (3),A,4,21.0923052,92.2123333,4974.4,11.11,0.1638925130800353,0.220743095569243,0.1809476878267976,547
1001425,N1,KUTUB DIA PARA CULVERT,A,3,21.0938052,92.21190275,4974.4,11.11,0.1638925130800353,0.220743095569243,0.1809476878267976,548
1001430,N1,KANGOR PARA,A,3,21.090333,92.2129444,4974.3,11.11,0.1638892183608113,0.220743095569243,0.1809453815233408,549
1001405,N1,TAS SE BRIDGE HOANGK (2 bridges at crossing),B,13,21.1148889,92.19776355,4974.3,11.11,0.1638892183608113,0.220743095569243,0.1809453815233408,550
1001443,N1,NAYAPARA,A,6,21.0745271,92.2220549,4974.0,11.11,0.16387933420313922,0.220743095569243,0.18093846261297034,551
1001458,N1,NOYA BAZAR BRIDGE (2 bridges at crossing),B,31,21.05972225,92.2263882,4974.0,11.11,0.16387933420313922,0.220743095569243,0.18093846261297034,552
1001448,N1,GIMON KHALI BRIDGE,B,6,21.071666,92.2242216,4973.5,11.11,0.16386286060701907,0.220743095569243,0.18092693109568625,553
1001446,N1,NOYA PARA,A,1,21.0728327,92.2232216,4973.5,11.11,0.16386286060701907,0.220743095569243,0.18092693109568625,554
1001450,N1,GIM - MOGARI BRIDGE (2 bridges at crossing),C,8,21.0691104,92.2246382,4973.3,11.11,0.16385627116857102,0.220743095569243,0.1809223184887726,555
1001454,N1,NINA BAZAR BOX CULVERT,A,1,21.0650556,92.2245271,4973.2,11.11,0.163852976449347,0.220743095569243,0.18092001218531578,556
1001463,N1,KHARANG KHALI - BOX CUVERT (1),C,3,21.0513611,92.230416,4973.0,11.11,0.16384638701089893,0.220743095569243,0.18091539957840214,557
1001475,N1,ALI AXBAR PARA BOX CULVERT,A,6,21.036208,92.23977745,4973.0,11.11,0.16384638701089893,0.220743095569243,0.18091539957840214,558
1001468,N1,KHARANG KHAIL,C,1,21.0507222,92.2338608,4972.7,11.11,0.16383650285322685,0.220743095569243,0.18090848066803167,559
1001473,N1,MOULOVI BAZAR BOX CULVERT,C,1,21.0407497,92.2374997,4972.3,11.11,0.16382332397633076,0.220743095569243,0.18089925545420443,560
1001495,N1,RONGI- KHALI RCC GIDER BRIDGE (2 bridges at crossing),C,12,20.998833,92.25383335,4971.9,11.11,0.16381014509943462,0.220743095569243,0.18089003024037711,561
1001483,N1,Bridge start,B,0,21.0227493,92.2420413,4971.7,11.11,0.16380355566098656,0.220743095569243,0.1808854176334635,562
1001502,N1,Ladapara Bridge (2 bridges at crossing),A,37,20.977693799999997,92.25068055,4971.7,11.11,0.16380355566098656,0.220743095569243,0.1808854176334635,563
1001487,N1,NILA DOGA PARA BOX CULVERT,A,3,21.0169993,92.2440274,4971.5,11.11,0.16379696622253853,0.220743095569243,0.18088080502654985,564
1001508,N1,MOSINNI RCC GIDER BRIDGE (2 bridges at crossing),B,9,20.9672354,92.2493052,4970.7,11.11,0.1637706084687463,0.220743095569243,0.1808623545988953,565
1001513,N1,Noya Para Bridge (2 bridges at crossing),A,9,20.962166699999997,92.25297225,4970.3,11.11,0.1637574295918502,0.220743095569243,0.18085312938506803,566
